customer_id,region,customer_type
43261,North,Retail
43262,Central,Retail
43263,South,Retail
43264,West,Retail
43265,West,Retail
43266,West,Retail
43267,South,Wholesale
43268,South,Retail
43269,South,Retail
43270,Central,Retail
43271,West,Retail
43272,Central,Retail
43273,Central,Wholesale
43274,North,Retail
43275,Central,Retail
43276,Central,Retail
43277,West,Retail
43278,Central,Wholesale
43279,East,Retail
43280,South,Retail
43281,Central,Wholesale
43282,South,Retail
43283,North,Wholesale
43284,East,Retail
43285,West,Retail
43286,South,Wholesale
43287,South,Retail
43288,West,Retail
43289,East,Retail
43290,South,Retail
43291,West,Retail
43292,East,Retail
43293,West,Retail
43294,North,Retail
43295,Central,Retail
43296,North,Retail
43297,East,Wholesale
43298,South,Retail
43299,West,Retail
43300,South,Retail
43301,North,Wholesale
43302,West,Wholesale
43303,South,Wholesale
43304,East,Retail
43305,South,Retail
43306,West,Retail
43307,North,Retail
43308,North,Wholesale
43309,East,Retail
43310,North,Retail
43311,East,Retail
43312,North,Wholesale
43313,West,Wholesale
43314,South,Retail
43315,South,Wholesale
43316,North,Retail
43317,Central,Retail
43318,North,Wholesale
43319,Central,Retail
43320,West,Retail
43321,North,Retail
43322,East,Wholesale
43323,South,Retail
43324,East,Wholesale
43325,West,Retail
43326,East,Retail
43327,North,Retail
43328,West,Retail
43329,West,Retail
43330,South,Retail
43331,West,Retail
43332,Central,Retail
43333,Central,Retail
43334,South,Retail
43335,West,Wholesale
43336,Central,Retail
43337,North,Retail
43338,West,Retail
43339,North,Retail
43340,East,Wholesale
43341,East,Retail
43342,East,Retail
43343,East,Retail
43344,East,Wholesale
43345,East,Retail
43346,North,Retail
43347,Central,Retail
43348,Central,Retail
43349,North,Retail
43350,West,Retail
43351,North,Retail
43352,North,Retail
43353,East,Retail
43354,South,Wholesale
43355,West,Wholesale
43356,East,Retail
43357,Central,Retail
43358,South,Retail
43359,East,Retail
43360,Central,Retail
43361,Central,Wholesale
43362,West,Retail
43363,North,Retail
43364,East,Retail
43365,East,Retail
43366,West,Retail
43367,Central,Wholesale
43368,East,Retail
43369,South,Retail
43370,Central,Retail
43371,Central,Retail
43372,Central,Retail
43373,South,Wholesale
43374,North,Retail
43375,Central,Retail
43376,North,Retail
43377,East,Retail
43378,East,Retail
43379,Central,Retail
43380,South,Wholesale
43381,West,Retail
43382,Central,Retail
43383,North,Retail
43384,Central,Retail
43385,East,Wholesale
43386,North,Retail
43387,East,Wholesale
43388,South,Retail
43389,South,Retail
43390,Central,Retail
43391,North,Retail
43392,North,Wholesale
43393,East,Retail
43394,North,Retail
43395,South,Retail
43396,Central,Wholesale
43397,East,Retail
43398,Central,Retail
43399,South,Retail
43400,South,Retail
43401,North,Retail
43402,East,Wholesale
43403,West,Wholesale
43404,East,Retail
43405,South,Retail
43406,South,Retail
43407,West,Wholesale
43408,East,Retail
43409,North,Retail
43410,East,Retail
43411,West,Retail
43412,Central,Retail
43413,East,Retail
43414,Central,Retail
43415,East,Retail
43416,East,Retail
43417,East,Retail
43418,South,Retail
43419,Central,Retail
43420,North,Retail
43421,North,Retail
43422,East,Retail
43423,West,Retail
43424,North,Retail
43425,North,Retail
43426,Central,Retail
43427,Central,Wholesale
43428,West,Wholesale
43429,Central,Retail
43430,Central,Wholesale
43431,North,Retail
43432,South,Retail
43433,South,Retail
43434,North,Wholesale
43435,Central,Wholesale
43436,East,Retail
43437,North,Wholesale
43438,Central,Retail
43439,North,Retail
43440,West,Retail
43441,North,Wholesale
43442,North,Wholesale
43443,South,Retail
43444,Central,Retail
43445,North,Retail
43446,East,Retail
43447,South,Retail
43448,West,Retail
43449,West,Retail
43450,East,Retail
43451,South,Retail
43452,East,Retail
43453,West,Retail
43454,Central,Wholesale
43455,West,Wholesale
43456,West,Wholesale
43457,North,Retail
43458,Central,Retail
43459,East,Retail
43460,North,Retail
43461,South,Retail
43462,East,Retail
43463,South,Retail
43464,East,Wholesale
43465,West,Retail
43466,North,Retail
43467,North,Retail
43468,West,Retail
43469,North,Wholesale
43470,South,Wholesale
43471,East,Retail
43472,North,Retail
43473,East,Retail
43474,East,Retail
43475,East,Wholesale
43476,North,Retail
43477,North,Retail
43478,Central,Retail
43479,East,Retail
43480,East,Retail
43481,East,Retail
43482,East,Retail
43483,South,Retail
43484,North,Retail
43485,South,Retail
43486,Central,Retail
43487,South,Wholesale
43488,Central,Retail
43489,South,Retail
43490,Central,Retail
43491,North,Retail
43492,North,Retail
43493,East,Retail
43494,North,Retail
43495,East,Retail
43496,East,Retail
43497,North,Wholesale
43498,South,Retail
43499,Central,Retail
43500,South,Wholesale
43501,East,Retail
43502,East,Retail
43503,East,Wholesale
43504,Central,Retail
43505,North,Retail
43506,South,Retail
43507,Central,Retail
43508,East,Retail
43509,West,Wholesale
43510,East,Retail
43511,South,Wholesale
43512,North,Wholesale
43513,East,Retail
43514,North,Wholesale
43515,Central,Retail
43516,South,Retail
43517,North,Wholesale
43518,East,Retail
43519,South,Retail
43520,East,Retail
43521,South,Retail
43522,South,Retail
43523,North,Retail
43524,South,Retail
43525,Central,Retail
43526,North,Wholesale
43527,Central,Retail
43528,South,Retail
43529,West,Retail
43530,West,Retail
43531,East,Retail
43532,West,Retail
43533,West,Retail
43534,East,Retail
43535,South,Retail
43536,Central,Wholesale
43537,West,Retail
43538,North,Retail
43539,Central,Retail
43540,North,Retail
43541,West,Retail
43542,West,Wholesale
43543,Central,Retail
43544,Central,Retail
43545,South,Retail
43546,East,Retail
43547,South,Retail
43548,North,Retail
43549,North,Retail
43550,East,Retail
43551,South,Retail
43552,West,Retail
43553,East,Retail
43554,Central,Retail
43555,East,Retail
43556,South,Wholesale
43557,Central,Retail
43558,South,Retail
43559,North,Wholesale
43560,South,Retail
43561,South,Retail
43562,North,Retail
43563,East,Retail
43564,North,Retail
43565,North,Wholesale
43566,East,Wholesale
43567,South,Retail
43568,West,Retail
43569,Central,Wholesale
43570,North,Retail
43571,West,Retail
43572,South,Retail
43573,North,Wholesale
43574,South,Retail
43575,Central,Retail
43576,Central,Retail
43577,Central,Retail
43578,West,Retail
43579,Central,Retail
43580,South,Retail
43581,West,Retail
43582,South,Retail
43583,North,Wholesale
43584,North,Retail
43585,North,Retail
43586,East,Retail
43587,North,Retail
43588,East,Retail
43589,East,Retail
43590,South,Retail
43591,West,Wholesale
43592,South,Wholesale
43593,East,Retail
43594,North,Retail
43595,Central,Wholesale
43596,South,Retail
43597,North,Retail
43598,South,Wholesale
43599,North,Retail
43600,North,Retail
43601,West,Retail
43602,Central,Retail
43603,North,Retail
43604,East,Retail
43605,Central,Retail
43606,West,Retail
43607,Central,Retail
43608,South,Retail
43609,North,Retail
43610,East,Retail
43611,West,Retail
43612,South,Wholesale
43613,Central,Retail
43614,North,Retail
43615,South,Retail
43616,South,Retail
43617,North,Retail
43618,North,Retail
43619,West,Retail
43620,South,Retail
43621,East,Wholesale
43622,West,Retail
43623,North,Wholesale
43624,Central,Retail
43625,Central,Retail
43626,West,Retail
43627,West,Retail
43628,South,Retail
43629,East,Retail
43630,East,Retail
43631,East,Retail
43632,West,Retail
43633,Central,Retail
43634,West,Retail
43635,East,Retail
43636,South,Retail
43637,West,Retail
43638,South,Retail
43639,South,Retail
43640,South,Retail
43641,South,Retail
43642,Central,Retail
43643,West,Retail
43644,West,Retail
43645,North,Retail
43646,North,Retail
43647,East,Retail
43648,West,Retail
43649,South,Retail
43650,Central,Retail
43651,North,Retail
43652,Central,Wholesale
43653,South,Wholesale
43654,East,Retail
43655,Central,Retail
43656,North,Retail
43657,North,Retail
43658,East,Wholesale
43659,East,Wholesale
43660,South,Retail
43661,North,Retail
43662,South,Retail
43663,West,Retail
43664,West,Wholesale
43665,South,Retail
43666,South,Wholesale
43667,North,Retail
43668,North,Wholesale
43669,East,Retail
43670,North,Retail
43671,Central,Wholesale
43672,North,Retail
43673,South,Retail
43674,Central,Retail
43675,North,Retail
43676,West,Retail
43677,East,Retail
43678,West,Wholesale
43679,South,Retail
43680,Central,Retail
43681,West,Retail
43682,Central,Retail
43683,West,Retail
43684,North,Retail
43685,Central,Retail
43686,East,Wholesale
43687,East,Wholesale
43688,East,Wholesale
43689,Central,Retail
43690,West,Retail
43691,Central,Retail
43692,Central,Retail
43693,Central,Retail
43694,West,Retail
43695,Central,Retail
43696,East,Retail
43697,West,Retail
43698,East,Wholesale
43699,Central,Wholesale
43700,South,Retail
43701,Central,Wholesale
43702,South,Retail
43703,North,Retail
43704,East,Wholesale
43705,North,Retail
43706,Central,Retail
43707,West,Wholesale
43708,East,Retail
43709,Central,Retail
43710,Central,Retail
43711,South,Retail
43712,West,Retail
43713,West,Retail
43714,North,Wholesale
43715,Central,Retail
43716,Central,Wholesale
43717,West,Wholesale
43718,South,Retail
43719,North,Retail
43720,West,Wholesale
43721,East,Retail
43722,South,Wholesale
43723,South,Retail
43724,East,Retail
43725,South,Wholesale
43726,North,Wholesale
43727,East,Wholesale
43728,South,Retail
43729,South,Retail
43730,North,Retail
43731,Central,Retail
43732,East,Retail
43733,South,Retail
43734,South,Retail
43735,Central,Retail
43736,West,Retail
43737,South,Retail
43738,East,Retail
43739,South,Retail
43740,North,Retail
43741,South,Retail
43742,East,Retail
43743,Central,Retail
43744,North,Retail
43745,East,Retail
43746,West,Retail
43747,West,Retail
43748,North,Retail
43749,South,Retail
43750,Central,Retail
43751,South,Wholesale
43752,Central,Retail
43753,Central,Retail
43754,South,Wholesale
43755,East,Retail
43756,North,Retail
43757,North,Wholesale
43758,West,Retail
43759,West,Wholesale
43760,East,Retail
43761,East,Retail
43762,Central,Retail
43763,North,Retail
43764,West,Retail
43765,Central,Retail
43766,South,Retail
43767,West,Retail
43768,Central,Retail
43769,North,Retail
43770,North,Retail
43771,West,Retail
43772,West,Retail
43773,North,Wholesale
43774,South,Wholesale
43775,South,Wholesale
43776,East,Retail
43777,Central,Retail
43778,North,Wholesale
43779,North,Retail
43780,East,Retail
43781,East,Retail
43782,East,Wholesale
43783,Central,Retail
43784,South,Retail
43785,West,Retail
43786,West,Retail
43787,West,Wholesale
43788,West,Retail
43789,South,Retail
43790,South,Retail
43791,West,Retail
43792,South,Retail
43793,Central,Retail
43794,Central,Wholesale
43795,West,Wholesale
43796,South,Wholesale
43797,East,Retail
43798,South,Wholesale
43799,North,Retail
43800,Central,Retail
43801,Central,Retail
43802,Central,Retail
43803,North,Retail
43804,South,Retail
43805,Central,Wholesale
43806,South,Retail
43807,North,Wholesale
43808,Central,Retail
43809,South,Retail
43810,Central,Retail
43811,South,Wholesale
43812,North,Retail
43813,West,Retail
43814,South,Wholesale
43815,West,Retail
43816,West,Retail
43817,East,Retail
43818,West,Wholesale
43819,South,Retail
43820,West,Wholesale
43821,South,Retail
43822,North,Retail
43823,East,Retail
43824,North,Retail
43825,Central,Wholesale
43826,West,Retail
43827,Central,Retail
43828,South,Retail
43829,North,Retail
43830,Central,Retail
43831,South,Retail
43832,East,Retail
43833,South,Retail
43834,South,Retail
43835,West,Retail
43836,South,Retail
43837,East,Retail
43838,South,Retail
43839,West,Retail
43840,East,Wholesale
43841,Central,Retail
43842,North,Retail
43843,Central,Retail
43844,North,Retail
43845,North,Retail
43846,East,Wholesale
43847,East,Retail
43848,North,Retail
43849,Central,Retail
43850,East,Retail
43851,South,Wholesale
43852,West,Wholesale
43853,South,Wholesale
43854,South,Wholesale
43855,Central,Retail
43856,West,Retail
43857,East,Retail
43858,North,Retail
43859,Central,Retail
43860,Central,Retail
43861,Central,Retail
43862,North,Retail
43863,East,Retail
43864,North,Retail
43865,East,Retail
43866,Central,Wholesale
43867,East,Retail
43868,South,Retail
43869,North,Retail
43870,East,Retail
43871,South,Retail
43872,West,Wholesale
43873,North,Retail
43874,North,Retail
43875,North,Retail
43876,East,Retail
43877,North,Retail
43878,East,Retail
43879,East,Retail
43880,Central,Wholesale
43881,West,Wholesale
43882,North,Retail
43883,West,Retail
43884,South,Wholesale
43885,East,Retail
43886,North,Wholesale
43887,East,Retail
43888,South,Retail
43889,East,Retail
43890,North,Retail
43891,West,Retail
43892,South,Retail
43893,Central,Retail
43894,South,Retail
43895,South,Retail
43896,East,Retail
43897,West,Retail
43898,East,Retail
43899,North,Retail
43900,East,Retail
43901,North,Retail
43902,Central,Wholesale
43903,South,Retail
43904,West,Retail
43905,East,Retail
43906,East,Retail
43907,West,Retail
43908,East,Retail
43909,Central,Retail
43910,East,Retail
43911,East,Wholesale
43912,South,Wholesale
43913,West,Retail
43914,South,Retail
43915,North,Retail
43916,South,Wholesale
43917,North,Retail
43918,Central,Retail
43919,North,Retail
43920,South,Wholesale
43921,East,Retail
43922,East,Retail
43923,South,Wholesale
43924,South,Retail
43925,North,Retail
43926,North,Retail
43927,North,Wholesale
43928,Central,Retail
43929,West,Retail
43930,East,Wholesale
43931,North,Retail
43932,North,Retail
43933,West,Retail
43934,North,Wholesale
43935,East,Retail
43936,East,Retail
43937,West,Retail
43938,North,Retail
43939,Central,Retail
43940,West,Retail
43941,South,Retail
43942,East,Retail
43943,North,Retail
43944,East,Retail
43945,West,Wholesale
43946,South,Retail
43947,East,Retail
43948,West,Wholesale
43949,West,Retail
43950,West,Retail
43951,West,Wholesale
43952,Central,Retail
43953,East,Retail
43954,East,Retail
43955,Central,Retail
43956,North,Wholesale
43957,South,Wholesale
43958,South,Retail
43959,Central,Retail
43960,Central,Retail
43961,Central,Wholesale
43962,West,Retail
43963,South,Wholesale
43964,North,Retail
43965,North,Retail
43966,North,Wholesale
43967,South,Retail
43968,East,Retail
43969,Central,Retail
43970,Central,Retail
43971,West,Retail
43972,North,Retail
43973,North,Retail
43974,East,Retail
43975,Central,Retail
43976,West,Retail
43977,West,Retail
43978,North,Retail
43979,North,Retail
43980,South,Retail
43981,Central,Retail
43982,West,Wholesale
43983,West,Retail
43984,Central,Retail
43985,East,Retail
43986,Central,Retail
43987,South,Retail
43988,Central,Retail
43989,West,Retail
43990,West,Retail
43991,East,Wholesale
43992,South,Retail
43993,Central,Retail
43994,West,Retail
43995,East,Retail
43996,Central,Retail
43997,West,Wholesale
43998,South,Retail
43999,West,Retail
44000,West,Retail
44001,South,Wholesale
44002,West,Retail
44003,East,Retail
44004,Central,Retail
44005,South,Retail
44006,Central,Wholesale
44007,West,Retail
44008,West,Wholesale
44009,Central,Retail
44010,East,Retail
44011,South,Retail
44012,South,Retail
44013,Central,Retail
44014,Central,Retail
44015,Central,Retail
44016,East,Wholesale
44017,North,Retail
44018,Central,Wholesale
44019,South,Retail
44020,West,Wholesale
44021,East,Wholesale
44022,North,Retail
44023,East,Retail
44024,West,Retail
44025,West,Retail
44026,South,Retail
44027,East,Retail
44028,Central,Retail
44029,East,Wholesale
44030,Central,Retail
44031,Central,Retail
44032,East,Wholesale
44033,East,Retail
44034,North,Retail
44035,North,Retail
44036,East,Retail
44037,North,Retail
44038,West,Wholesale
44039,East,Wholesale
44040,Central,Wholesale
44041,South,Retail
44042,North,Retail
44043,West,Retail
44044,Central,Retail
44045,West,Retail
44046,Central,Retail
44047,West,Retail
44048,East,Retail
44049,West,Retail
44050,West,Retail
44051,West,Wholesale
44052,South,Wholesale
44053,South,Retail
44054,North,Wholesale
44055,Central,Retail
44056,Central,Wholesale
44057,Central,Wholesale
44058,North,Retail
44059,South,Retail
44060,East,Wholesale
44061,North,Retail
44062,East,Retail
44063,North,Retail
44064,West,Retail
44065,East,Retail
44066,West,Retail
44067,North,Retail
44068,Central,Retail
44069,West,Retail
44070,Central,Retail
44071,East,Retail
44072,South,Retail
44073,Central,Retail
44074,Central,Wholesale
44075,South,Retail
44076,East,Wholesale
44077,West,Retail
44078,East,Retail
44079,South,Wholesale
44080,North,Retail
44081,North,Wholesale
44082,Central,Retail
44083,West,Retail
44084,South,Retail
44085,West,Retail
44086,Central,Retail
44087,North,Retail
44088,East,Retail
44089,East,Retail
44090,East,Wholesale
44091,East,Retail
44092,North,Retail
44093,East,Retail
44094,South,Retail
44095,West,Wholesale
44096,West,Retail
44097,East,Retail
44098,South,Retail
44099,West,Retail
44100,West,Retail
44101,South,Retail
44102,South,Retail
44103,East,Retail
44104,West,Retail
44105,East,Wholesale
44106,East,Retail
44107,North,Retail
44108,East,Retail
44109,Central,Retail
44110,North,Retail
44111,South,Wholesale
44112,Central,Retail
44113,Central,Retail
44114,South,Retail
44115,South,Wholesale
44116,Central,Wholesale
44117,East,Retail
44118,North,Retail
44119,Central,Retail
44120,North,Retail
44121,West,Retail
44122,Central,Retail
44123,West,Retail
44124,East,Retail
44125,Central,Retail
44126,East,Retail
44127,West,Retail
44128,Central,Retail
44129,Central,Retail
44130,Central,Retail
44131,Central,Wholesale
44132,Central,Retail
44133,North,Wholesale
44134,West,Wholesale
44135,East,Retail
44136,North,Retail
44137,South,Retail
44138,Central,Retail
44139,North,Retail
44140,West,Retail
44141,West,Wholesale
44142,North,Retail
44143,West,Retail
44144,West,Retail
44145,South,Retail
44146,West,Retail
44147,Central,Retail
44148,South,Retail
44149,North,Retail
44150,South,Wholesale
44151,South,Wholesale
44152,West,Retail
44153,West,Retail
44154,North,Retail
44155,South,Retail
44156,West,Retail
44157,East,Retail
44158,West,Retail
44159,Central,Retail
44160,South,Retail
44161,South,Retail
44162,East,Wholesale
44163,East,Retail
44164,South,Retail
44165,North,Wholesale
44166,Central,Wholesale
44167,South,Retail
44168,Central,Retail
44169,North,Retail
44170,West,Retail
44171,North,Retail
44172,Central,Retail
44173,West,Retail
44174,South,Retail
44175,North,Retail
44176,South,Retail
44177,East,Retail
44178,Central,Wholesale
44179,East,Retail
44180,North,Retail
44181,West,Retail
44182,West,Retail
44183,East,Wholesale
44184,North,Retail
44185,North,Retail
44186,West,Retail
44187,North,Retail
44188,South,Retail
44189,South,Retail
44190,Central,Retail
44191,North,Wholesale
44192,West,Wholesale
44193,Central,Retail
44194,Central,Wholesale
44195,West,Retail
44196,Central,Retail
44197,North,Retail
44198,North,Retail
44199,West,Retail
44200,East,Retail
44201,West,Retail
44202,North,Retail
44203,West,Retail
44204,North,Wholesale
44205,South,Retail
44206,West,Retail
44207,West,Wholesale
44208,Central,Retail
44209,Central,Retail
44210,South,Retail
44211,South,Retail
44212,North,Retail
44213,Central,Wholesale
44214,North,Retail
44215,Central,Retail
44216,East,Wholesale
44217,South,Wholesale
44218,West,Wholesale
44219,East,Retail
44220,East,Retail
44221,West,Wholesale
44222,South,Wholesale
44223,Central,Retail
44224,West,Retail
44225,Central,Retail
44226,West,Wholesale
44227,Central,Wholesale
44228,West,Retail
44229,South,Wholesale
44230,East,Wholesale
44231,Central,Retail
44232,Central,Retail
44233,West,Retail
44234,East,Retail
44235,North,Retail
44236,North,Wholesale
44237,South,Retail
44238,West,Retail
44239,Central,Retail
44240,South,Wholesale
44241,South,Retail
44242,South,Retail
44243,West,Retail
44244,North,Retail
44245,North,Retail
44246,North,Retail
44247,South,Retail
44248,East,Wholesale
44249,West,Retail
44250,West,Retail
44251,West,Retail
44252,West,Wholesale
44253,South,Wholesale
44254,South,Retail
44255,West,Retail
44256,South,Retail
44257,North,Wholesale
44258,West,Retail
44259,East,Retail
44260,North,Retail
44261,East,Wholesale
44262,North,Retail
44263,Central,Retail
44264,Central,Retail
44265,South,Retail
44266,West,Retail
44267,North,Retail
44268,Central,Retail
44269,West,Retail
44270,North,Retail
44271,East,Retail
44272,Central,Retail
44273,Central,Retail
44274,East,Retail
44275,West,Wholesale
44276,Central,Retail
44277,North,Wholesale
44278,North,Retail
44279,North,Retail
44280,West,Retail
44281,East,Retail
44282,South,Wholesale
44283,East,Retail
44284,Central,Wholesale
44285,West,Wholesale
44286,Central,Retail
44287,West,Retail
44288,Central,Retail
44289,South,Retail
44290,East,Retail
44291,North,Retail
44292,South,Retail
44293,West,Retail
44294,East,Retail
44295,North,Retail
44296,Central,Retail
44297,North,Retail
44298,West,Retail
44299,North,Retail
44300,West,Wholesale
44301,Central,Retail
44302,West,Wholesale
44303,South,Wholesale
44304,East,Retail
44305,East,Retail
44306,West,Wholesale
44307,West,Retail
44308,West,Retail
44309,North,Wholesale
44310,Central,Retail
44311,West,Retail
44312,East,Retail
44313,West,Retail
44314,South,Retail
44315,North,Retail
44316,Central,Retail
44317,South,Retail
44318,West,Retail
44319,North,Wholesale
44320,East,Retail
44321,South,Wholesale
44322,Central,Wholesale
44323,East,Retail
44324,East,Retail
44325,West,Wholesale
44326,Central,Retail
44327,West,Retail
44328,North,Retail
44329,Central,Retail
44330,North,Retail
44331,North,Retail
44332,West,Wholesale
44333,Central,Wholesale
44334,South,Retail
44335,South,Retail
44336,North,Retail
44337,Central,Retail
44338,South,Retail
44339,South,Retail
44340,Central,Retail
44341,South,Retail
44342,Central,Retail
44343,West,Retail
44344,East,Wholesale
44345,South,Wholesale
44346,West,Retail
44347,South,Wholesale
44348,North,Retail
44349,West,Retail
44350,East,Retail
44351,Central,Retail
44352,Central,Retail
44353,Central,Retail
44354,East,Wholesale
44355,Central,Retail
44356,West,Retail
44357,West,Retail
44358,South,Retail
44359,East,Retail
44360,Central,Wholesale
44361,East,Retail
44362,West,Retail
44363,Central,Retail
44364,North,Wholesale
44365,North,Wholesale
44366,West,Retail
44367,North,Retail
44368,Central,Wholesale
44369,South,Retail
44370,North,Retail
44371,Central,Retail
44372,West,Retail
44373,South,Retail
44374,Central,Wholesale
44375,South,Retail
44376,North,Retail
44377,Central,Wholesale
44378,East,Retail
44379,West,Retail
44380,West,Retail
44381,South,Wholesale
44382,West,Wholesale
44383,West,Retail
44384,East,Retail
44385,South,Retail
44386,West,Retail
44387,South,Retail
44388,South,Retail
44389,Central,Retail
44390,West,Retail
44391,Central,Retail
44392,East,Wholesale
44393,South,Retail
44394,East,Wholesale
44395,East,Retail
44396,South,Retail
44397,Central,Wholesale
44398,North,Retail
44399,West,Retail
44400,East,Retail
44401,Central,Retail
44402,East,Retail
44403,East,Wholesale
44404,East,Retail
44405,Central,Wholesale
44406,Central,Retail
44407,East,Retail
44408,South,Wholesale
44409,West,Retail
44410,Central,Retail
44411,North,Retail
44412,East,Wholesale
44413,West,Wholesale
44414,South,Retail
44415,North,Retail
44416,Central,Retail
44417,North,Retail
44418,Central,Retail
44419,Central,Retail
44420,West,Retail
44421,East,Retail
44422,Central,Retail
44423,South,Retail
44424,Central,Retail
44425,West,Retail
44426,East,Retail
44427,Central,Wholesale
44428,South,Retail
44429,South,Retail
44430,North,Retail
44431,East,Retail
44432,West,Retail
44433,East,Retail
44434,East,Retail
44435,West,Retail
44436,North,Retail
44437,South,Retail
44438,North,Retail
44439,Central,Retail
44440,East,Wholesale
44441,East,Retail
44442,Central,Retail
44443,North,Retail
44444,East,Retail
44445,West,Wholesale
44446,East,Retail
44447,West,Retail
44448,South,Retail
44449,Central,Retail
44450,North,Wholesale
44451,Central,Retail
44452,West,Retail
44453,West,Retail
44454,Central,Wholesale
44455,South,Retail
44456,Central,Retail
44457,Central,Wholesale
44458,South,Retail
44459,West,Retail
44460,East,Retail
44461,Central,Wholesale
44462,East,Retail
44463,Central,Retail
44464,North,Wholesale
44465,East,Wholesale
44466,Central,Wholesale
44467,West,Retail
44468,East,Retail
44469,Central,Retail
44470,East,Retail
44471,East,Retail
44472,East,Retail
44473,South,Retail
44474,North,Retail
44475,East,Retail
44476,Central,Retail
44477,West,Retail
44478,Central,Retail
44479,North,Retail
44480,East,Wholesale
44481,East,Wholesale
44482,West,Retail
44483,North,Retail
44484,East,Retail
44485,North,Wholesale
44486,North,Retail
44487,South,Retail
44488,North,Retail
44489,East,Retail
44490,East,Retail
44491,South,Wholesale
44492,East,Retail
44493,East,Retail
44494,Central,Retail
44495,South,Retail
44496,Central,Retail
44497,South,Retail
44498,West,Retail
44499,East,Retail
44500,West,Retail
44501,North,Retail
44502,North,Retail
44503,South,Retail
44504,Central,Retail
44505,East,Retail
44506,West,Retail
44507,South,Wholesale
44508,Central,Retail
44509,North,Retail
44510,East,Retail
44511,South,Wholesale
44512,Central,Retail
44513,North,Retail
44514,South,Retail
44515,North,Wholesale
44516,Central,Retail
44517,North,Retail
44518,Central,Retail
44519,East,Wholesale
44520,West,Retail
44521,South,Retail
44522,East,Retail
44523,South,Retail
44524,South,Retail
44525,West,Retail
44526,North,Retail
44527,East,Retail
44528,Central,Retail
44529,North,Retail
44530,Central,Retail
44531,South,Retail
44532,East,Retail
44533,North,Retail
44534,East,Wholesale
44535,North,Retail
44536,West,Retail
44537,South,Retail
44538,South,Retail
44539,Central,Retail
44540,South,Wholesale
44541,South,Retail
44542,North,Retail
44543,South,Retail
44544,East,Wholesale
44545,East,Wholesale
44546,East,Retail
44547,South,Retail
44548,West,Wholesale
44549,West,Retail
44550,East,Retail
44551,Central,Wholesale
44552,South,Retail
44553,North,Wholesale
44554,North,Wholesale
44555,Central,Wholesale
44556,South,Retail
44557,West,Retail
44558,West,Wholesale
44559,North,Wholesale
44560,West,Retail
44561,West,Retail
44562,Central,Retail
44563,South,Retail
44564,East,Wholesale
44565,North,Wholesale
44566,Central,Retail
44567,West,Wholesale
44568,North,Retail
44569,East,Retail
44570,East,Wholesale
44571,East,Retail
44572,South,Retail
44573,East,Retail
44574,Central,Wholesale
44575,Central,Wholesale
44576,South,Retail
44577,East,Wholesale
44578,East,Retail
44579,Central,Retail
44580,East,Retail
44581,North,Retail
44582,East,Retail
44583,West,Wholesale
44584,West,Retail
44585,East,Retail
44586,Central,Retail
44587,East,Retail
44588,North,Wholesale
44589,West,Retail
44590,East,Wholesale
44591,North,Wholesale
44592,South,Retail
44593,South,Wholesale
44594,West,Retail
44595,Central,Retail
44596,East,Retail
44597,North,Retail
44598,South,Wholesale
44599,North,Retail
44600,West,Retail
44601,North,Retail
44602,Central,Retail
44603,South,Retail
44604,Central,Retail
44605,West,Retail
44606,West,Wholesale
44607,South,Retail
44608,East,Retail
44609,North,Retail
44610,East,Retail
44611,West,Wholesale
44612,South,Retail
44613,West,Retail
44614,North,Retail
44615,North,Retail
44616,Central,Retail
44617,East,Retail
44618,North,Wholesale
44619,South,Retail
44620,West,Retail
44621,North,Wholesale
44622,West,Retail
44623,South,Retail
44624,South,Retail
44625,North,Retail
44626,Central,Retail
44627,South,Retail
44628,East,Retail
44629,West,Retail
44630,East,Wholesale
44631,North,Wholesale
44632,West,Wholesale
44633,South,Retail
44634,North,Retail
44635,Central,Retail
44636,South,Retail
44637,Central,Retail
44638,South,Retail
44639,West,Retail
44640,South,Retail
44641,East,Retail
44642,North,Retail
44643,South,Retail
44644,Central,Wholesale
44645,North,Retail
44646,East,Wholesale
44647,South,Retail
44648,North,Retail
44649,North,Retail
44650,North,Retail
44651,South,Retail
44652,South,Retail
44653,South,Retail
44654,West,Wholesale
44655,South,Retail
44656,North,Retail
44657,South,Retail
44658,East,Retail
44659,East,Retail
44660,Central,Wholesale
44661,Central,Retail
44662,Central,Retail
44663,South,Retail
44664,North,Retail
44665,East,Retail
44666,South,Retail
44667,North,Retail
44668,Central,Wholesale
44669,Central,Retail
44670,South,Retail
44671,West,Retail
44672,Central,Retail
44673,South,Retail
44674,South,Retail
44675,Central,Retail
44676,East,Retail
44677,North,Wholesale
44678,East,Retail
44679,South,Retail
44680,West,Retail
44681,East,Retail
44682,North,Wholesale
44683,Central,Retail
44684,East,Retail
44685,Central,Retail
44686,West,Retail
44687,East,Retail
44688,North,Wholesale
44689,North,Retail
44690,West,Retail
44691,North,Retail
44692,Central,Retail
44693,West,Retail
44694,South,Retail
44695,North,Retail
44696,West,Retail
44697,South,Retail
44698,West,Retail
44699,North,Retail
44700,East,Retail
44701,North,Retail
44702,West,Retail
44703,Central,Wholesale
44704,Central,Wholesale
44705,North,Wholesale
44706,East,Retail
44707,Central,Wholesale
44708,South,Retail
44709,East,Retail
44710,West,Retail
44711,West,Retail
44712,South,Retail
