po_id,product_id,supplier_id,order_date,order_qty
64218,10095,144,03-12-2023,927
64219,2287,172,28-02-2023,871
64220,10050,56,24-11-2023,1447
64221,1338,122,24-12-2023,1886
64222,4421,53,11-12-2023,1866
64223,2649,185,14-02-2023,1736
64224,8911,37,02-12-2022,789
64225,2585,88,18-12-2022,95
64226,7428,27,30-10-2022,954
64227,9762,180,06-11-2022,871
64228,3421,19,22-09-2023,1796
64229,10005,81,05-08-2023,1365
64230,10677,62,10-10-2022,1067
64231,2785,120,15-12-2023,1658
64232,7618,175,15-02-2023,354
64233,7712,17,24-10-2022,1993
64234,3021,53,02-09-2023,1459
64235,917,72,30-04-2023,1865
64236,166,182,30-09-2023,192
64237,3388,128,04-11-2022,1188
64238,7746,76,17-01-2023,1200
64239,10816,86,16-10-2023,1380
64240,11837,143,30-03-2023,821
64241,9021,80,31-10-2022,1869
64242,4828,25,26-07-2023,1410
64243,11004,191,21-11-2022,555
64244,6562,62,05-11-2023,1507
64245,8547,113,29-10-2022,802
64246,8280,70,17-11-2022,172
64247,1264,86,11-07-2023,1346
64248,8906,158,21-07-2023,1853
64249,4223,158,06-11-2023,1114
64250,10529,95,09-07-2023,1980
64251,7527,19,01-09-2023,649
64252,4521,105,17-03-2023,1307
64253,1077,104,26-03-2023,1270
64254,1528,119,07-12-2022,1147
64255,11716,65,29-10-2022,135
64256,4257,2,12-08-2023,1839
64257,10091,33,25-02-2023,251
64258,8303,52,18-12-2022,512
64259,9435,170,24-03-2023,165
64260,2111,103,13-08-2023,1173
64261,11840,111,02-06-2023,186
64262,9608,125,25-11-2023,153
64263,7072,92,15-09-2023,1908
64264,1828,176,13-05-2023,425
64265,354,159,28-01-2023,782
64266,5139,170,29-05-2023,332
64267,7620,133,15-05-2023,334
64268,840,89,08-09-2023,1097
64269,5471,113,01-05-2023,713
64270,6888,57,14-12-2022,1482
64271,5685,15,14-02-2023,1549
64272,3099,14,15-02-2023,1465
64273,10183,130,01-11-2022,1203
64274,11575,38,22-03-2023,1132
64275,10928,164,11-03-2023,1236
64276,1107,118,20-07-2023,336
64277,6863,117,10-12-2023,1883
64278,6266,44,21-10-2022,1302
64279,576,54,15-09-2023,925
64280,4082,184,30-05-2023,1960
64281,5023,47,27-02-2023,1253
64282,3244,196,27-04-2023,257
64283,318,73,02-07-2023,1983
64284,2123,135,16-04-2023,1086
64285,11317,153,29-06-2023,1573
64286,5,139,03-10-2022,1819
64287,8003,85,22-12-2022,1635
64288,10308,191,18-06-2023,1169
64289,4526,63,19-11-2022,929
64290,4254,26,30-09-2023,708
64291,7918,200,18-12-2022,543
64292,11781,146,18-10-2023,78
64293,4591,44,08-01-2023,1577
64294,10734,157,02-01-2023,742
64295,911,116,26-06-2023,1394
64296,10734,12,07-12-2022,282
64297,5886,47,12-12-2023,1625
64298,8882,184,13-11-2023,119
64299,8670,176,18-11-2023,1590
64300,3452,76,22-03-2023,1482
64301,6134,41,06-06-2023,1550
64302,4736,145,12-02-2023,133
64303,609,83,23-03-2023,212
64304,5445,53,25-08-2023,1087
64305,7679,101,26-07-2023,1714
64306,6629,59,03-03-2023,1812
64307,2515,92,29-05-2023,1945
64308,9,133,25-10-2023,917
64309,1117,110,04-05-2023,1190
64310,11629,5,17-07-2023,1806
64311,2055,168,14-08-2023,128
64312,6045,143,10-12-2023,1535
64313,463,106,28-10-2023,186
64314,6423,160,28-09-2023,742
64315,6890,50,13-10-2022,1043
64316,355,40,28-04-2023,1237
64317,725,117,02-01-2023,144
64318,4481,183,04-09-2023,971
64319,5825,177,22-08-2023,1007
64320,8166,24,20-12-2022,1546
64321,4735,35,15-04-2023,218
64322,6374,149,11-11-2022,1062
64323,4416,105,27-08-2023,1016
64324,35,168,18-12-2023,1556
64325,1454,20,10-01-2023,1176
64326,6497,101,19-08-2023,1648
64327,3588,98,13-11-2023,1568
64328,9259,171,04-08-2023,1746
64329,934,104,23-09-2023,1225
64330,9089,163,16-03-2023,1549
64331,3712,164,06-05-2023,419
64332,2526,174,07-02-2023,836
64333,10973,110,08-09-2023,1250
64334,11788,81,30-12-2022,422
64335,10297,65,20-10-2023,850
64336,6896,57,07-12-2022,1122
64337,1746,143,05-12-2022,1979
64338,759,192,09-05-2023,61
64339,3525,97,14-01-2023,1001
64340,5513,162,07-04-2023,312
64341,6241,156,26-12-2022,1389
64342,7526,72,19-11-2022,290
64343,3030,115,22-07-2023,1297
64344,3175,126,16-12-2023,1425
64345,3263,8,31-07-2023,316
64346,4893,85,07-01-2023,85
64347,10471,141,09-02-2023,406
64348,2228,177,10-12-2023,808
64349,6671,96,14-10-2023,865
64350,11614,136,20-04-2023,1545
64351,3155,159,10-11-2022,1138
64352,6366,53,05-09-2023,268
64353,6910,162,16-09-2023,531
64354,1035,91,07-05-2023,971
64355,10250,123,10-08-2023,373
64356,243,93,03-11-2023,489
64357,10768,127,21-12-2023,1083
64358,3815,128,05-10-2022,1880
64359,7546,150,13-02-2023,512
64360,1838,37,12-04-2023,631
64361,2906,185,16-08-2023,191
64362,9119,38,22-09-2023,1248
64363,1177,169,16-05-2023,756
64364,5675,115,04-10-2023,671
64365,1654,95,04-06-2023,787
64366,2313,142,02-12-2022,1042
64367,1087,39,01-10-2022,1471
64368,5810,18,31-12-2022,1444
64369,1480,42,08-01-2023,1214
64370,4578,124,30-06-2023,329
64371,7017,122,27-09-2023,1485
64372,4035,70,17-07-2023,51
64373,11082,20,27-12-2022,737
64374,11260,1,12-12-2022,1781
64375,2324,17,04-11-2023,1716
64376,9797,78,06-09-2023,1474
64377,4139,192,10-10-2023,1571
64378,1870,19,17-04-2023,431
64379,2027,170,02-12-2023,1619
64380,9870,68,14-10-2022,1204
64381,11218,188,10-08-2023,341
64382,4182,117,21-12-2022,443
64383,6084,158,05-04-2023,1854
64384,1737,145,12-10-2022,896
64385,7107,118,01-06-2023,1255
64386,3121,31,19-05-2023,1129
64387,10159,190,16-04-2023,1436
64388,10872,58,09-11-2023,1502
64389,10444,124,03-11-2023,1578
64390,5459,192,09-12-2023,1893
64391,5890,122,28-09-2023,495
64392,7762,46,07-10-2022,463
64393,6813,117,12-09-2023,1899
64394,7217,9,14-05-2023,310
64395,4495,89,08-01-2023,181
64396,9957,21,10-01-2023,1130
64397,2636,40,24-11-2022,1262
64398,2709,195,11-12-2023,967
64399,469,177,03-10-2022,148
64400,6017,51,19-11-2022,652
64401,2312,90,18-02-2023,51
64402,7829,12,26-01-2023,54
64403,4324,22,15-11-2023,494
64404,315,141,22-06-2023,1663
64405,4960,18,13-03-2023,1024
64406,5877,152,26-03-2023,117
64407,10808,63,18-02-2023,774
64408,1912,89,20-10-2022,766
64409,2789,191,25-10-2023,392
64410,8502,95,29-11-2022,53
64411,9365,164,04-02-2023,963
64412,3166,94,22-10-2023,359
64413,7205,81,31-03-2023,1410
64414,9033,15,13-05-2023,1226
64415,3312,63,22-09-2023,807
64416,6065,156,07-06-2023,1857
64417,2311,198,15-02-2023,1137
64418,7961,61,01-05-2023,1227
64419,7357,178,26-11-2022,1235
64420,11869,40,16-10-2023,1856
64421,7446,104,16-11-2023,1198
64422,9690,186,26-12-2022,132
64423,428,59,17-10-2023,956
64424,1092,66,09-11-2023,382
64425,1169,45,06-06-2023,1474
64426,5921,28,07-06-2023,1580
64427,136,63,21-05-2023,145
64428,6123,28,06-08-2023,304
64429,4192,145,15-03-2023,1782
64430,9342,106,01-08-2023,647
64431,2588,170,01-02-2023,373
64432,3286,44,15-08-2023,1421
64433,11650,39,14-12-2023,824
64434,6818,10,04-08-2023,123
64435,11799,167,30-04-2023,1128
64436,5172,62,17-01-2023,176
64437,7963,39,17-11-2022,186
64438,1143,92,30-12-2022,287
64439,66,88,15-06-2023,1084
64440,2687,61,01-08-2023,1747
64441,1594,82,02-12-2022,137
64442,7120,123,06-09-2023,1213
64443,3499,109,18-12-2023,988
64444,8250,43,14-12-2023,1311
64445,7255,146,01-03-2023,679
64446,11265,46,08-01-2023,209
64447,4173,39,05-10-2022,1926
64448,9386,60,24-04-2023,1340
64449,10224,118,12-09-2023,1439
64450,8806,8,03-02-2023,231
64451,5680,186,28-12-2022,409
64452,7264,9,03-03-2023,1616
64453,8744,151,16-09-2023,764
64454,11610,8,28-08-2023,330
64455,5265,21,16-10-2023,374
64456,11847,114,16-11-2022,1863
64457,9152,71,18-03-2023,1006
64458,8601,166,29-10-2022,1019
64459,1959,31,22-10-2023,1647
64460,4550,199,22-02-2023,1545
64461,3519,52,08-11-2023,163
64462,6620,94,30-10-2022,1025
64463,11770,130,08-03-2023,767
64464,6076,55,14-06-2023,546
64465,7054,168,05-02-2023,823
64466,10020,184,01-11-2023,675
64467,7433,129,12-04-2023,721
64468,11192,164,17-08-2023,1727
64469,1514,83,30-03-2023,217
64470,5490,17,22-06-2023,1199
64471,225,126,20-02-2023,436
64472,6901,110,03-11-2022,677
64473,6235,34,19-05-2023,1024
64474,11601,122,27-04-2023,1881
64475,4385,57,08-05-2023,1499
64476,10718,7,03-03-2023,1322
64477,4969,23,05-10-2023,1852
64478,6433,145,17-10-2022,508
64479,3511,200,28-05-2023,1225
64480,2815,108,01-01-2023,1804
64481,2082,123,23-04-2023,198
64482,10162,152,18-11-2022,1428
64483,11360,159,30-11-2023,1615
64484,6820,130,17-02-2023,681
64485,3744,119,04-03-2023,214
64486,7661,119,22-02-2023,1146
64487,3847,4,27-05-2023,843
64488,244,73,08-11-2023,1983
64489,10822,62,08-06-2023,1751
64490,6052,187,06-12-2022,1727
64491,2974,44,27-11-2022,437
64492,9628,23,29-08-2023,746
64493,1484,163,28-01-2023,603
64494,7258,24,08-07-2023,1164
64495,9615,112,21-06-2023,810
64496,10117,179,11-05-2023,680
64497,4261,127,22-05-2023,1919
64498,510,141,13-10-2023,1209
64499,8193,75,21-06-2023,1616
64500,9677,158,22-04-2023,1113
64501,5337,136,26-09-2023,1162
64502,4730,105,24-01-2023,204
64503,9344,161,28-10-2023,375
64504,6424,54,16-09-2023,992
64505,7170,144,09-11-2022,863
64506,10380,68,09-11-2022,967
64507,7320,18,01-06-2023,624
64508,7305,148,13-11-2023,96
64509,3389,4,21-11-2023,1986
64510,4124,44,23-12-2023,1821
64511,4487,90,08-08-2023,149
64512,6978,91,10-11-2022,1719
64513,3844,63,15-10-2022,1589
64514,10141,126,25-01-2023,1437
64515,499,63,13-12-2023,1301
64516,3620,12,12-11-2023,404
64517,8637,114,26-09-2023,1084
64518,4546,199,16-10-2023,1604
64519,11892,25,29-12-2022,1137
64520,6754,111,15-12-2022,1209
64521,394,116,28-09-2023,1337
64522,5040,40,10-06-2023,1882
64523,8007,187,29-04-2023,92
64524,2337,146,13-05-2023,565
64525,5803,127,02-11-2022,1270
64526,5713,150,01-10-2023,1071
64527,5529,128,30-07-2023,1982
64528,1398,91,19-11-2023,1463
64529,189,177,13-12-2022,856
64530,92,154,30-11-2023,634
64531,5141,55,22-11-2023,1978
64532,7806,83,26-04-2023,756
64533,9245,179,24-10-2023,279
64534,11855,76,21-10-2023,961
64535,674,142,25-02-2023,1738
64536,4693,186,31-08-2023,265
64537,10983,51,03-09-2023,1426
64538,8057,199,02-06-2023,1087
64539,9838,118,08-10-2022,1401
64540,11915,162,23-12-2023,624
64541,9479,61,29-03-2023,52
64542,2878,190,24-05-2023,946
64543,4,90,06-12-2023,1950
64544,4765,129,30-05-2023,995
64545,2218,62,03-09-2023,927
64546,3234,98,03-10-2022,954
64547,11131,153,17-05-2023,678
64548,4237,135,27-04-2023,88
64549,7629,142,21-07-2023,1610
64550,8394,149,29-06-2023,780
64551,10582,110,20-12-2022,1526
64552,9861,178,04-03-2023,353
64553,827,22,02-01-2023,727
64554,3026,142,09-08-2023,1081
64555,10221,180,21-12-2022,217
64556,2872,108,21-10-2023,1352
64557,8749,90,28-08-2023,577
64558,9789,58,21-11-2023,1527
64559,9769,65,03-10-2023,375
64560,94,163,20-10-2023,1980
64561,5006,63,01-04-2023,663
64562,6212,64,28-10-2023,1685
64563,1880,196,06-08-2023,421
64564,9870,195,04-11-2023,472
64565,1419,28,14-08-2023,1159
64566,8707,87,29-08-2023,1568
64567,5176,36,19-11-2023,1761
64568,9450,118,27-11-2022,983
64569,7506,133,25-11-2022,943
64570,1079,9,09-06-2023,855
64571,8853,22,25-08-2023,662
64572,1133,36,03-12-2023,353
64573,4142,22,02-10-2023,1060
64574,4983,156,04-10-2023,964
64575,7485,83,30-09-2023,1016
64576,1553,117,27-08-2023,463
64577,2822,106,20-03-2023,1378
64578,503,91,17-11-2022,451
64579,2657,112,22-09-2023,304
64580,8924,157,09-11-2022,1285
64581,7701,27,07-09-2023,1612
64582,11188,46,28-03-2023,520
64583,4959,147,14-01-2023,1338
64584,11297,85,26-11-2022,284
64585,9128,165,30-09-2023,1287
64586,4022,54,28-07-2023,1509
64587,3492,152,20-11-2023,1204
64588,3960,118,01-05-2023,826
64589,9869,156,30-09-2023,277
64590,4520,64,05-07-2023,983
64591,9327,184,10-09-2023,1011
64592,4890,196,19-10-2022,1352
64593,2636,10,04-10-2022,1597
64594,4485,62,17-03-2023,1846
64595,9905,13,16-07-2023,1532
64596,11114,108,08-12-2023,1007
64597,9064,50,24-01-2023,1510
64598,5306,9,07-07-2023,535
64599,368,57,19-03-2023,72
64600,6844,61,18-10-2022,1512
64601,5766,32,25-11-2023,1726
64602,4669,179,10-08-2023,634
64603,10079,37,22-07-2023,1499
64604,4353,194,28-10-2022,1702
64605,4428,84,20-12-2022,1071
64606,277,172,06-11-2022,851
64607,8272,44,09-02-2023,743
64608,2644,187,31-10-2022,53
64609,11073,128,31-08-2023,791
64610,8340,63,15-03-2023,258
64611,5337,60,14-12-2022,213
64612,11952,108,21-10-2022,1813
64613,11589,50,14-10-2022,594
64614,11913,154,11-08-2023,718
64615,2523,53,20-11-2022,1674
64616,2254,24,25-11-2023,722
64617,9415,191,27-10-2022,1796
64618,5355,140,23-08-2023,1097
64619,3756,13,27-11-2023,455
64620,5725,121,23-03-2023,629
64621,1566,65,15-12-2022,1342
64622,889,165,30-10-2022,1947
64623,8985,178,02-12-2022,1738
64624,4451,36,26-11-2022,601
64625,28,100,25-11-2022,1402
64626,575,13,17-11-2022,1238
64627,8697,63,21-12-2023,896
64628,9095,168,31-07-2023,545
64629,9914,181,21-10-2023,205
64630,7098,164,24-10-2022,450
64631,2576,199,05-06-2023,230
64632,11518,70,15-06-2023,1374
64633,2319,144,31-10-2023,422
64634,1629,29,08-02-2023,63
64635,10568,37,09-05-2023,1514
64636,10759,108,20-04-2023,150
64637,2809,7,07-11-2022,290
64638,8289,48,13-01-2023,1099
64639,4693,106,08-09-2023,311
64640,1242,57,31-12-2022,1875
64641,6624,9,24-11-2022,1865
64642,2707,5,21-11-2022,1192
64643,8127,120,14-10-2023,557
64644,8196,176,06-07-2023,905
64645,2140,24,19-04-2023,1054
64646,7218,38,17-01-2023,161
64647,882,38,14-03-2023,683
64648,6614,160,15-06-2023,843
64649,10228,174,17-10-2023,1162
64650,3744,90,24-05-2023,1958
64651,2625,146,09-10-2023,419
64652,1533,180,21-07-2023,1761
64653,2378,45,19-09-2023,1249
64654,7884,109,05-02-2023,1349
64655,7045,17,24-05-2023,923
64656,6492,98,11-10-2023,936
64657,2041,115,12-07-2023,1783
64658,1667,188,19-12-2022,1551
64659,6657,35,03-10-2023,1977
64660,1420,189,10-10-2022,867
64661,10244,134,10-02-2023,614
64662,3161,186,06-06-2023,1923
64663,9118,73,04-11-2022,1932
64664,4244,34,22-10-2023,319
64665,2353,185,02-11-2023,206
64666,6007,52,14-04-2023,261
64667,650,132,04-04-2023,184
64668,4119,199,25-03-2023,58
64669,7423,139,21-08-2023,1099
64670,8515,93,19-12-2023,365
64671,10083,191,21-10-2023,106
64672,5038,24,21-08-2023,1689
64673,397,160,09-01-2023,1591
64674,156,7,07-12-2023,609
64675,1031,9,08-12-2022,1288
64676,6764,40,11-12-2022,1817
64677,3675,44,10-12-2023,1675
64678,714,39,05-04-2023,411
64679,9837,30,02-11-2023,314
64680,3227,64,14-11-2023,1039
64681,2914,44,15-05-2023,1026
64682,9481,153,25-05-2023,1813
64683,10605,172,13-10-2023,705
64684,2054,121,12-04-2023,843
64685,8264,136,31-12-2022,151
64686,2715,146,10-10-2023,732
64687,4526,20,09-12-2023,298
64688,10695,143,08-10-2022,1754
64689,1384,82,24-09-2023,108
64690,3059,162,02-06-2023,649
64691,5902,47,01-01-2023,1892
64692,3770,4,30-10-2023,410
64693,2655,175,09-07-2023,93
64694,5275,5,02-12-2022,1720
64695,1957,167,11-11-2022,756
64696,11971,122,16-05-2023,1887
64697,826,96,26-01-2023,1213
64698,2897,129,28-08-2023,1769
64699,5011,74,08-10-2022,1022
64700,4043,165,06-11-2022,1526
64701,10750,66,09-02-2023,269
64702,11639,110,01-04-2023,1063
64703,6946,121,10-11-2022,1599
64704,4924,141,15-04-2023,1807
64705,7550,95,09-11-2023,1600
64706,9432,45,15-11-2022,1049
64707,6708,183,21-09-2023,853
64708,3566,41,08-04-2023,1673
64709,10859,52,23-08-2023,1182
64710,6728,193,18-11-2023,818
64711,2765,53,28-08-2023,658
64712,6284,55,19-07-2023,111
64713,6880,12,25-05-2023,921
64714,10224,9,18-02-2023,82
64715,9033,145,22-09-2023,517
64716,7122,157,13-11-2023,1591
64717,6912,109,14-12-2022,731
64718,7293,81,02-08-2023,1740
64719,4576,83,26-04-2023,1501
64720,5653,31,04-03-2023,1849
64721,7588,14,22-09-2023,496
64722,9003,95,04-09-2023,892
64723,9279,92,29-01-2023,1289
64724,10300,85,08-12-2022,376
64725,2727,190,15-08-2023,1943
64726,4947,12,03-03-2023,1419
64727,4915,155,26-07-2023,943
64728,1501,88,22-09-2023,1621
64729,7081,14,11-04-2023,1206
64730,1640,135,06-04-2023,1121
64731,10351,95,05-09-2023,936
64732,7310,146,17-07-2023,1827
64733,5458,156,11-04-2023,1879
64734,191,15,10-12-2023,1054
64735,5683,44,25-05-2023,816
64736,9806,26,25-04-2023,1682
64737,1209,45,28-10-2023,1404
64738,4468,170,22-08-2023,1113
64739,8593,110,25-05-2023,476
64740,6417,41,26-05-2023,1927
64741,2522,132,13-02-2023,1874
64742,5330,21,26-01-2023,1985
64743,6102,177,15-09-2023,1604
64744,1629,93,11-06-2023,1840
64745,1162,118,08-07-2023,1425
64746,8990,193,27-07-2023,1866
64747,11843,120,10-02-2023,1048
64748,6618,29,30-09-2023,603
64749,10592,50,28-02-2023,871
64750,10684,156,08-11-2023,486
64751,1094,182,08-04-2023,1669
64752,10836,27,14-11-2023,1501
64753,2285,62,02-09-2023,1161
64754,3484,149,06-12-2023,758
64755,9014,116,24-12-2023,475
64756,2272,26,25-04-2023,1872
64757,11754,106,04-10-2023,488
64758,6054,90,13-12-2023,1206
64759,6836,88,10-11-2022,874
64760,7802,135,05-03-2023,1561
64761,11944,16,09-10-2022,1982
64762,11520,148,28-12-2022,1187
64763,5741,97,22-01-2023,1875
64764,11625,64,18-10-2022,294
64765,1749,8,15-10-2022,908
64766,2554,10,14-01-2023,224
64767,10571,42,04-09-2023,1491
64768,1959,115,22-09-2023,889
64769,10040,79,24-07-2023,398
64770,11358,161,27-05-2023,1538
64771,8239,116,21-10-2022,1330
64772,3307,32,26-08-2023,1748
64773,11808,194,16-12-2023,1551
64774,8741,101,06-07-2023,1511
64775,7020,74,21-02-2023,1213
64776,3370,119,04-07-2023,648
64777,4804,88,11-10-2022,1858
64778,2435,193,05-10-2023,631
64779,1200,107,08-05-2023,1424
64780,4830,163,12-12-2023,802
64781,10260,70,25-11-2022,735
64782,10993,90,22-10-2023,1711
64783,1565,142,17-10-2022,322
64784,2380,20,08-09-2023,811
64785,335,74,07-08-2023,1022
64786,6697,162,19-06-2023,1740
64787,8430,193,26-11-2023,97
64788,5861,126,30-12-2022,943
64789,2135,50,05-01-2023,1128
64790,1243,74,23-06-2023,1508
64791,6967,167,27-09-2023,1340
64792,4513,4,09-05-2023,453
64793,5223,199,15-06-2023,1187
64794,7107,45,23-12-2023,1579
64795,1890,183,24-11-2023,523
64796,7020,26,30-04-2023,813
64797,3294,33,24-01-2023,839
64798,8608,113,14-10-2023,104
64799,9338,144,20-07-2023,1096
64800,11580,68,20-12-2022,457
64801,2570,130,28-04-2023,1661
64802,10753,142,25-08-2023,561
64803,10552,5,13-10-2023,1966
64804,8461,56,09-05-2023,323
64805,5531,72,28-11-2022,1623
64806,5699,144,04-10-2022,1812
64807,3123,85,04-10-2022,865
64808,8476,7,03-11-2023,1023
64809,2753,122,08-07-2023,1951
64810,8044,74,06-08-2023,1670
64811,8670,183,24-08-2023,514
64812,6409,157,15-02-2023,1871
64813,6139,170,09-05-2023,1728
64814,1380,134,20-09-2023,842
64815,2564,1,05-02-2023,515
64816,9147,197,23-09-2023,1936
64817,8195,53,29-09-2023,260
64818,236,36,14-11-2023,1489
64819,8677,73,26-03-2023,472
64820,5827,8,23-10-2023,993
64821,8201,171,08-11-2023,1704
64822,9291,28,22-07-2023,243
64823,4712,194,11-04-2023,1989
64824,6321,31,27-05-2023,1185
64825,3323,112,23-10-2023,1386
64826,1292,95,30-10-2022,1772
64827,10070,88,11-12-2022,943
64828,9819,47,30-05-2023,504
64829,2969,95,02-01-2023,1470
64830,5410,139,29-07-2023,1212
64831,1674,173,24-05-2023,1057
64832,1533,154,27-02-2023,1102
64833,5306,92,23-10-2022,105
64834,197,183,10-11-2022,920
64835,1831,28,23-12-2023,1508
64836,6045,66,23-06-2023,1510
64837,8869,194,29-10-2023,963
64838,6839,19,16-03-2023,778
64839,5430,143,16-09-2023,1993
64840,5959,60,25-05-2023,1556
64841,4311,5,08-12-2022,237
64842,3513,42,12-10-2023,1506
64843,2156,46,31-10-2022,1657
64844,1283,96,19-02-2023,914
64845,4312,16,06-12-2023,207
64846,3278,85,22-07-2023,454
64847,2432,115,24-10-2022,762
64848,10640,109,05-08-2023,205
64849,5595,73,09-11-2022,63
64850,22,50,31-05-2023,463
64851,4269,154,03-11-2022,1047
64852,6706,84,24-05-2023,1213
64853,11425,55,27-07-2023,862
64854,10378,196,03-08-2023,1439
64855,2905,174,02-07-2023,748
64856,2579,31,14-03-2023,545
64857,3885,87,14-04-2023,1519
64858,5782,154,08-12-2022,1722
64859,7463,150,19-04-2023,398
64860,10541,184,09-11-2022,1707
64861,4669,50,17-10-2022,665
64862,11558,114,15-11-2022,530
64863,3641,43,18-10-2022,869
64864,9242,84,28-10-2023,269
64865,6037,124,23-12-2023,1657
64866,1220,46,07-01-2023,308
64867,6115,25,05-05-2023,820
64868,9805,165,06-11-2023,234
64869,2414,1,25-08-2023,1061
64870,5821,113,29-11-2022,943
64871,7444,106,24-03-2023,1656
64872,9751,167,15-04-2023,322
64873,5369,113,08-02-2023,464
64874,5506,1,05-03-2023,355
64875,1987,159,25-07-2023,734
64876,6250,138,17-11-2022,1345
64877,8687,73,20-01-2023,680
64878,6654,69,19-08-2023,658
64879,8719,5,27-04-2023,639
64880,7513,97,13-01-2023,996
64881,8148,19,09-10-2022,1732
64882,41,56,17-05-2023,1809
64883,5234,9,18-03-2023,1767
64884,5903,12,14-08-2023,381
64885,3950,168,22-04-2023,1801
64886,9685,34,11-12-2023,651
64887,285,167,18-01-2023,338
64888,10235,59,14-05-2023,433
64889,5081,60,29-10-2023,758
64890,4094,18,17-12-2023,1076
64891,8422,6,15-03-2023,1845
64892,6622,28,23-03-2023,342
64893,10854,162,03-07-2023,1759
64894,9982,89,04-12-2023,1428
64895,16,180,15-12-2023,861
64896,4057,95,26-04-2023,1470
64897,7719,11,14-11-2022,1170
64898,4233,171,17-03-2023,704
64899,5273,64,25-05-2023,1447
64900,636,163,25-12-2022,1554
64901,10882,166,10-08-2023,320
64902,4719,53,29-11-2023,502
64903,1996,50,22-10-2023,1489
64904,6972,60,25-03-2023,996
64905,2152,168,07-12-2023,1537
64906,4111,122,05-12-2023,1266
64907,1846,193,01-01-2023,1036
64908,3626,89,27-07-2023,1873
64909,691,108,25-12-2022,1975
64910,8303,199,25-09-2023,1297
64911,6448,1,11-06-2023,1783
64912,1737,4,02-11-2022,323
64913,7940,25,11-10-2022,496
64914,3423,69,21-12-2022,1195
64915,4885,50,10-08-2023,582
64916,2876,82,15-01-2023,1092
64917,3016,47,15-03-2023,1750
64918,2064,73,05-05-2023,964
64919,11661,56,18-04-2023,811
64920,5660,115,30-10-2023,1677
64921,8976,103,23-06-2023,1047
64922,11387,47,22-08-2023,77
64923,8224,184,12-05-2023,189
64924,2212,98,25-03-2023,1609
64925,8086,31,22-12-2023,1184
64926,5780,158,25-02-2023,528
64927,1614,78,29-10-2023,1252
64928,10401,141,23-12-2022,560
64929,5064,114,16-10-2022,1235
64930,1867,84,17-11-2023,301
64931,9572,26,18-10-2022,1864
64932,5565,60,12-07-2023,1855
64933,761,138,28-08-2023,1680
64934,10432,199,23-06-2023,921
64935,2213,163,01-01-2023,759
64936,4395,61,02-02-2023,613
64937,881,146,03-01-2023,221
64938,8619,38,06-01-2023,1669
64939,8349,127,01-10-2023,555
64940,10869,48,20-03-2023,1255
64941,4296,107,26-06-2023,376
64942,9425,190,18-12-2023,1889
64943,10002,38,29-01-2023,274
64944,5633,105,21-03-2023,1555
64945,6310,190,10-03-2023,163
64946,1084,19,09-09-2023,1470
64947,10553,10,20-02-2023,909
64948,3351,103,25-11-2022,885
64949,5276,45,09-06-2023,1645
64950,9674,87,24-09-2023,791
64951,7720,18,04-12-2023,1824
64952,1893,43,20-05-2023,1985
64953,9384,85,05-12-2022,1065
64954,4353,88,13-10-2023,1178
64955,7231,48,06-11-2022,1906
64956,7964,25,30-04-2023,1244
64957,7606,154,20-11-2022,1367
64958,7602,56,10-02-2023,1911
64959,3597,142,02-01-2023,1079
64960,2390,135,06-11-2023,883
64961,1690,177,16-01-2023,350
64962,6102,94,18-12-2023,1085
64963,9258,22,11-07-2023,1166
64964,275,65,25-10-2022,1461
64965,9626,159,08-02-2023,1112
64966,4594,116,27-11-2023,797
64967,48,106,23-06-2023,1688
64968,10934,1,10-04-2023,1998
64969,5900,160,26-06-2023,1515
64970,8799,39,30-09-2023,1894
64971,7238,27,25-09-2023,695
64972,4547,149,21-01-2023,613
64973,6565,50,19-08-2023,611
64974,7654,123,12-01-2023,681
64975,8252,63,15-01-2023,1996
64976,613,8,11-11-2023,942
64977,5780,39,23-12-2022,1825
64978,9250,50,02-09-2023,284
64979,744,142,04-02-2023,683
64980,8521,184,06-03-2023,775
64981,456,130,13-04-2023,353
64982,3324,142,18-05-2023,1910
64983,6399,62,14-08-2023,1312
64984,1951,66,12-06-2023,1496
64985,9237,63,20-12-2023,1304
64986,1005,19,19-12-2022,260
64987,5478,129,10-07-2023,1143
64988,339,24,25-09-2023,510
64989,8699,26,29-09-2023,863
64990,7269,99,14-10-2023,296
64991,7044,73,09-11-2023,1456
64992,207,196,12-08-2023,284
64993,7953,22,09-07-2023,1997
64994,6732,92,18-01-2023,1063
64995,9003,104,28-03-2023,312
64996,8328,54,31-08-2023,1653
64997,5070,74,18-04-2023,1031
64998,11537,45,13-08-2023,1849
64999,11804,21,16-06-2023,124
65000,7539,78,08-08-2023,570
65001,1915,196,19-12-2022,1613
65002,2282,194,14-10-2022,840
65003,3208,161,18-11-2023,1647
65004,9649,106,06-10-2023,727
65005,156,138,11-10-2022,308
65006,9288,110,03-09-2023,706
65007,8050,46,22-12-2023,122
65008,10131,76,24-06-2023,1109
65009,9675,36,24-04-2023,1192
65010,5746,191,27-04-2023,896
65011,613,27,16-10-2022,611
65012,1949,108,15-10-2023,1915
65013,4113,20,24-10-2022,1621
65014,2107,55,20-03-2023,422
65015,9676,80,23-07-2023,493
65016,4447,88,12-10-2023,414
65017,5914,147,30-01-2023,1433
65018,5633,131,04-11-2023,1875
