return_id,sale_id,return_reason,return_date
15924,171328,Damaged,26-09-2023
15925,188486,Customer Return,01-03-2023
15926,39570,Expired,23-09-2023
15927,56546,Damaged,11-12-2023
15928,118455,Damaged,12-10-2023
15929,237813,Customer Return,02-05-2023
15930,131162,Wrong Item,22-03-2023
15931,76839,Damaged,22-09-2023
15932,235195,Wrong Item,30-11-2023
15933,135998,Customer Return,08-03-2023
15934,15431,Wrong Item,06-02-2023
15935,242268,Expired,08-01-2023
15936,183435,Damaged,12-01-2023
15937,217399,Customer Return,14-05-2023
15938,117933,Customer Return,13-02-2023
15939,43137,Damaged,09-12-2023
15940,93780,Wrong Item,13-01-2023
15941,92173,Damaged,17-01-2023
15942,137237,Customer Return,28-03-2023
15943,15556,Expired,27-12-2023
15944,107975,Expired,03-02-2023
15945,156482,Damaged,31-03-2023
15946,147048,Wrong Item,13-01-2023
15947,168040,Expired,08-07-2023
15948,66112,Wrong Item,01-05-2023
15949,52127,Expired,28-05-2023
15950,183022,Wrong Item,07-11-2023
15951,169825,Customer Return,14-02-2023
15952,29080,Damaged,20-08-2023
15953,152772,Expired,27-12-2023
15954,234140,Damaged,07-01-2023
15955,149152,Damaged,30-09-2023
15956,110661,Wrong Item,06-08-2023
15957,216879,Wrong Item,02-09-2023
15958,19792,Damaged,30-07-2023
15959,95624,Wrong Item,31-08-2023
15960,27103,Customer Return,20-10-2023
15961,128969,Expired,27-02-2023
15962,43691,Customer Return,29-05-2023
15963,175025,Customer Return,23-05-2023
15964,131181,Wrong Item,04-09-2023
15965,87315,Wrong Item,14-12-2023
15966,144290,Customer Return,26-01-2023
15967,158521,Damaged,02-10-2023
15968,29274,Customer Return,12-07-2023
15969,84788,Damaged,10-05-2023
15970,243226,Damaged,20-12-2023
15971,52275,Wrong Item,23-12-2023
15972,164649,Expired,27-09-2023
15973,109547,Damaged,21-11-2023
15974,24281,Wrong Item,03-06-2023
15975,176918,Expired,28-10-2023
15976,178920,Expired,09-05-2023
15977,191082,Customer Return,02-12-2023
15978,30932,Damaged,18-04-2023
15979,186371,Wrong Item,18-06-2023
15980,35945,Customer Return,01-08-2023
15981,230465,Customer Return,12-11-2023
15982,98650,Expired,06-06-2023
15983,202928,Wrong Item,05-05-2023
15984,16878,Expired,23-04-2023
15985,37954,Expired,18-12-2023
15986,208718,Expired,14-09-2023
15987,25081,Customer Return,16-05-2023
15988,72898,Customer Return,02-07-2023
15989,143157,Damaged,21-04-2023
15990,136534,Wrong Item,22-05-2023
15991,28173,Damaged,28-03-2023
15992,204135,Expired,19-09-2023
15993,222281,Expired,12-11-2023
15994,150825,Wrong Item,13-11-2023
15995,127332,Customer Return,04-09-2023
15996,207879,Wrong Item,31-12-2023
15997,244755,Damaged,04-11-2023
15998,141372,Expired,21-02-2023
15999,37054,Wrong Item,30-03-2023
16000,67166,Customer Return,29-06-2023
16001,177650,Customer Return,11-10-2023
16002,87310,Wrong Item,24-06-2023
16003,20442,Wrong Item,21-04-2023
16004,97614,Damaged,17-04-2023
16005,232175,Wrong Item,19-05-2023
16006,170747,Wrong Item,20-10-2023
16007,57476,Expired,04-09-2023
16008,67956,Customer Return,03-05-2023
16009,50720,Wrong Item,21-06-2023
16010,31710,Customer Return,15-11-2023
16011,205194,Damaged,21-02-2023
16012,156123,Damaged,05-09-2023
16013,158099,Wrong Item,02-08-2023
16014,26140,Damaged,11-09-2023
16015,166112,Wrong Item,08-11-2023
16016,86639,Wrong Item,18-11-2023
16017,83908,Customer Return,29-09-2023
16018,9371,Wrong Item,19-03-2023
16019,188629,Expired,22-08-2023
16020,133904,Customer Return,19-12-2023
16021,57197,Damaged,23-07-2023
16022,25193,Damaged,18-03-2023
16023,219431,Customer Return,15-07-2023
16024,46595,Customer Return,22-10-2023
16025,1362,Expired,16-01-2023
16026,83263,Expired,27-04-2023
16027,159975,Wrong Item,21-10-2023
16028,26570,Wrong Item,30-01-2023
16029,84350,Damaged,26-05-2023
16030,181482,Expired,09-08-2023
16031,176041,Expired,26-04-2023
16032,85398,Customer Return,18-07-2023
16033,192625,Expired,27-09-2023
16034,74147,Customer Return,18-11-2023
16035,55464,Expired,09-07-2023
16036,219779,Expired,27-05-2023
16037,171403,Wrong Item,10-10-2023
16038,117684,Expired,16-09-2023
16039,95943,Expired,24-05-2023
16040,2834,Damaged,30-03-2023
16041,150883,Wrong Item,06-07-2023
16042,161474,Damaged,17-02-2023
16043,10039,Customer Return,11-02-2023
16044,17504,Damaged,25-04-2023
16045,245740,Expired,05-09-2023
16046,111797,Wrong Item,10-09-2023
16047,25421,Damaged,25-10-2023
16048,220502,Damaged,16-02-2023
16049,148527,Damaged,25-03-2023
16050,241391,Damaged,27-10-2023
16051,220581,Customer Return,20-03-2023
16052,177062,Damaged,30-09-2023
16053,21227,Expired,09-05-2023
16054,29934,Wrong Item,24-06-2023
16055,90466,Customer Return,06-04-2023
16056,27601,Wrong Item,02-08-2023
16057,32364,Damaged,16-11-2023
16058,40884,Customer Return,20-12-2023
16059,225364,Expired,11-07-2023
16060,221203,Damaged,02-04-2023
16061,96930,Expired,08-06-2023
16062,152649,Wrong Item,27-12-2023
16063,194870,Damaged,13-05-2023
16064,203838,Wrong Item,20-06-2023
16065,11094,Damaged,07-11-2023
16066,202758,Customer Return,25-02-2023
16067,141693,Customer Return,02-10-2023
16068,227020,Wrong Item,16-01-2023
16069,4255,Wrong Item,05-03-2023
16070,219509,Expired,09-04-2023
16071,221205,Expired,28-07-2023
16072,74136,Wrong Item,22-05-2023
16073,141396,Wrong Item,17-04-2023
16074,222929,Damaged,22-07-2023
16075,104312,Damaged,13-04-2023
16076,156889,Expired,18-11-2023
16077,88752,Damaged,16-06-2023
16078,6500,Damaged,29-10-2023
16079,48081,Customer Return,08-12-2023
16080,120425,Customer Return,14-07-2023
16081,237851,Wrong Item,10-11-2023
16082,137727,Customer Return,24-11-2023
16083,162835,Wrong Item,17-10-2023
16084,187689,Expired,06-12-2023
16085,241969,Wrong Item,09-08-2023
16086,130069,Expired,21-05-2023
16087,226823,Damaged,18-10-2023
16088,227198,Wrong Item,22-09-2023
16089,111516,Damaged,20-11-2023
16090,243423,Expired,29-08-2023
16091,231147,Wrong Item,26-04-2023
16092,230595,Wrong Item,29-05-2023
16093,124288,Customer Return,24-05-2023
16094,173961,Damaged,12-04-2023
16095,190565,Wrong Item,08-03-2023
16096,104859,Customer Return,10-07-2023
16097,57840,Damaged,13-07-2023
16098,140689,Wrong Item,02-10-2023
16099,80869,Wrong Item,19-06-2023
16100,97325,Wrong Item,14-10-2023
16101,143714,Expired,20-07-2023
16102,27507,Damaged,12-05-2023
16103,222539,Wrong Item,02-07-2023
16104,118418,Damaged,28-08-2023
16105,16415,Damaged,02-12-2023
16106,242031,Customer Return,29-05-2023
16107,203500,Customer Return,19-07-2023
16108,219688,Wrong Item,02-05-2023
16109,34022,Customer Return,07-05-2023
16110,109835,Damaged,12-04-2023
16111,101654,Customer Return,14-07-2023
16112,127799,Expired,06-04-2023
16113,131398,Damaged,20-10-2023
16114,167711,Expired,10-09-2023
16115,67768,Customer Return,03-05-2023
16116,68944,Wrong Item,14-05-2023
16117,64892,Expired,29-08-2023
16118,47338,Wrong Item,18-09-2023
16119,220066,Customer Return,08-04-2023
16120,80193,Damaged,24-07-2023
16121,243741,Expired,10-03-2023
16122,172218,Damaged,29-08-2023
16123,51892,Customer Return,03-05-2023
16124,201188,Wrong Item,18-12-2023
16125,53624,Expired,04-04-2023
16126,16183,Damaged,12-09-2023
16127,4727,Wrong Item,07-06-2023
16128,77112,Customer Return,11-05-2023
16129,96495,Wrong Item,15-04-2023
16130,133095,Customer Return,01-04-2023
16131,204596,Customer Return,22-07-2023
16132,28673,Damaged,01-07-2023
16133,142793,Customer Return,31-03-2023
16134,207974,Customer Return,29-06-2023
16135,1814,Damaged,06-10-2023
16136,226089,Damaged,28-06-2023
16137,25323,Expired,02-10-2023
16138,227260,Expired,14-03-2023
16139,159772,Expired,04-12-2023
16140,197411,Damaged,02-08-2023
16141,225633,Damaged,06-10-2023
16142,24025,Customer Return,11-12-2023
16143,73920,Damaged,30-11-2023
16144,187135,Customer Return,21-12-2023
16145,24965,Customer Return,13-08-2023
16146,15065,Expired,31-08-2023
16147,208260,Damaged,06-09-2023
16148,29580,Damaged,22-05-2023
16149,30641,Damaged,01-01-2023
16150,2549,Wrong Item,05-02-2023
16151,27955,Customer Return,03-12-2023
16152,164388,Customer Return,18-12-2023
16153,87039,Wrong Item,21-12-2023
16154,147546,Customer Return,07-08-2023
16155,230628,Wrong Item,07-07-2023
16156,182647,Customer Return,02-01-2023
16157,172596,Customer Return,02-05-2023
16158,169067,Customer Return,15-09-2023
16159,23457,Expired,09-03-2023
16160,234266,Customer Return,10-05-2023
16161,51212,Wrong Item,05-12-2023
16162,21412,Damaged,15-08-2023
16163,20879,Expired,15-08-2023
16164,81715,Customer Return,13-04-2023
16165,230938,Customer Return,25-05-2023
16166,241310,Customer Return,04-04-2023
16167,44593,Expired,25-12-2023
16168,196684,Damaged,25-06-2023
16169,143182,Damaged,13-07-2023
16170,231381,Expired,09-03-2023
16171,125834,Damaged,01-03-2023
16172,186406,Expired,24-03-2023
16173,191607,Expired,08-02-2023
16174,26075,Damaged,23-04-2023
16175,54512,Wrong Item,23-12-2023
16176,13980,Customer Return,03-05-2023
16177,207932,Customer Return,14-04-2023
16178,202277,Customer Return,30-08-2023
16179,224667,Damaged,16-10-2023
16180,26549,Expired,31-05-2023
16181,122705,Customer Return,18-11-2023
16182,141678,Damaged,17-09-2023
16183,154868,Wrong Item,13-12-2023
16184,154460,Expired,14-03-2023
16185,21412,Customer Return,06-06-2023
16186,247781,Wrong Item,21-06-2023
16187,201732,Customer Return,25-09-2023
16188,151584,Damaged,01-12-2023
16189,8329,Expired,15-03-2023
16190,81121,Expired,13-01-2023
16191,47403,Wrong Item,07-08-2023
16192,196302,Customer Return,06-04-2023
16193,24536,Wrong Item,13-06-2023
16194,130126,Damaged,11-02-2023
16195,182559,Customer Return,01-04-2023
16196,78301,Expired,29-06-2023
16197,226095,Expired,05-05-2023
16198,20966,Damaged,27-01-2023
16199,214362,Damaged,15-10-2023
16200,123107,Damaged,21-03-2023
16201,143548,Expired,16-12-2023
16202,172994,Damaged,02-08-2023
16203,15526,Customer Return,17-10-2023
16204,133289,Damaged,21-09-2023
16205,67984,Wrong Item,18-08-2023
16206,11827,Damaged,22-07-2023
16207,179562,Expired,10-08-2023
16208,207101,Damaged,13-06-2023
16209,135697,Wrong Item,04-05-2023
16210,71059,Damaged,24-01-2023
16211,234457,Customer Return,16-10-2023
16212,181231,Customer Return,18-06-2023
16213,17044,Expired,06-05-2023
16214,55438,Damaged,01-02-2023
16215,92041,Wrong Item,17-02-2023
16216,157697,Wrong Item,23-11-2023
16217,78355,Expired,25-07-2023
16218,243438,Expired,23-08-2023
16219,206070,Wrong Item,05-07-2023
16220,68611,Customer Return,26-10-2023
16221,59649,Damaged,25-06-2023
16222,22660,Expired,21-10-2023
16223,40711,Damaged,14-02-2023
16224,161919,Customer Return,31-08-2023
16225,86517,Wrong Item,09-06-2023
16226,198702,Damaged,16-11-2023
16227,134213,Wrong Item,16-08-2023
16228,61334,Damaged,19-05-2023
16229,62881,Wrong Item,29-04-2023
16230,186165,Damaged,08-03-2023
16231,226321,Wrong Item,18-12-2023
16232,169845,Customer Return,12-03-2023
16233,183900,Expired,22-06-2023
16234,158520,Expired,30-06-2023
16235,109397,Wrong Item,08-07-2023
16236,32466,Expired,05-07-2023
16237,194819,Expired,21-12-2023
16238,15036,Damaged,02-05-2023
16239,125483,Expired,24-02-2023
16240,197682,Damaged,14-09-2023
16241,193551,Wrong Item,13-10-2023
16242,105444,Damaged,07-01-2023
16243,99938,Damaged,27-10-2023
16244,131603,Damaged,13-07-2023
16245,203039,Damaged,07-07-2023
16246,70106,Wrong Item,15-12-2023
16247,63433,Wrong Item,18-01-2023
16248,114244,Wrong Item,30-03-2023
16249,193693,Customer Return,18-02-2023
16250,102545,Customer Return,06-08-2023
16251,162208,Damaged,16-05-2023
16252,167291,Expired,28-01-2023
16253,36350,Wrong Item,14-10-2023
16254,75475,Wrong Item,26-01-2023
16255,223758,Expired,16-06-2023
16256,201612,Customer Return,06-10-2023
16257,176983,Customer Return,24-10-2023
16258,115343,Damaged,19-01-2023
16259,241246,Customer Return,15-11-2023
16260,71021,Wrong Item,30-05-2023
16261,197056,Customer Return,22-08-2023
16262,145145,Damaged,31-07-2023
16263,191934,Expired,16-09-2023
16264,242573,Customer Return,07-09-2023
16265,62223,Expired,23-08-2023
16266,137195,Damaged,18-11-2023
16267,92065,Wrong Item,08-07-2023
16268,8431,Damaged,22-02-2023
16269,227134,Wrong Item,30-10-2023
16270,208433,Customer Return,03-09-2023
16271,176216,Customer Return,31-12-2023
16272,182259,Damaged,08-04-2023
16273,195207,Customer Return,20-09-2023
16274,181107,Wrong Item,18-07-2023
16275,134659,Customer Return,24-09-2023
16276,227281,Expired,03-07-2023
16277,178073,Customer Return,15-02-2023
16278,13981,Customer Return,02-03-2023
16279,231422,Wrong Item,04-07-2023
16280,56527,Customer Return,09-06-2023
16281,115797,Expired,25-08-2023
16282,86276,Damaged,29-04-2023
16283,195055,Expired,24-03-2023
16284,36452,Wrong Item,10-06-2023
16285,9951,Damaged,13-01-2023
16286,151805,Damaged,01-07-2023
16287,145272,Customer Return,26-12-2023
16288,79885,Wrong Item,20-07-2023
16289,169407,Wrong Item,29-09-2023
16290,58270,Customer Return,14-02-2023
16291,99329,Customer Return,09-08-2023
16292,132977,Damaged,28-07-2023
16293,237112,Customer Return,27-08-2023
16294,91826,Expired,06-08-2023
16295,13465,Customer Return,24-08-2023
16296,198319,Expired,19-11-2023
16297,12757,Expired,10-03-2023
16298,112364,Wrong Item,14-06-2023
16299,161909,Expired,03-11-2023
16300,122237,Wrong Item,01-08-2023
16301,141070,Expired,17-01-2023
16302,66280,Expired,12-09-2023
16303,22614,Expired,14-06-2023
16304,248777,Wrong Item,10-09-2023
16305,133838,Wrong Item,25-11-2023
16306,2503,Damaged,29-05-2023
16307,86845,Wrong Item,17-09-2023
16308,210999,Damaged,10-04-2023
16309,11971,Customer Return,10-01-2023
16310,105259,Wrong Item,02-05-2023
16311,186859,Customer Return,11-01-2023
16312,175621,Expired,31-03-2023
16313,78138,Customer Return,26-11-2023
16314,7401,Wrong Item,01-10-2023
16315,149626,Damaged,11-08-2023
16316,213506,Wrong Item,31-10-2023
16317,205056,Wrong Item,03-11-2023
16318,46209,Damaged,20-10-2023
16319,9767,Wrong Item,29-07-2023
16320,108253,Damaged,22-01-2023
16321,131382,Expired,15-06-2023
16322,178724,Expired,18-11-2023
16323,200990,Customer Return,09-05-2023
16324,13178,Expired,01-07-2023
16325,138280,Customer Return,08-04-2023
16326,107880,Customer Return,09-02-2023
16327,195660,Damaged,27-01-2023
16328,239400,Damaged,28-10-2023
16329,118236,Expired,16-10-2023
16330,96809,Expired,27-02-2023
16331,238464,Damaged,07-10-2023
16332,93929,Customer Return,19-01-2023
16333,212248,Expired,08-12-2023
16334,46665,Expired,25-11-2023
16335,160062,Customer Return,27-02-2023
16336,177583,Damaged,16-02-2023
16337,142796,Wrong Item,06-11-2023
16338,78455,Wrong Item,02-03-2023
16339,83554,Customer Return,27-09-2023
16340,88697,Wrong Item,08-07-2023
16341,92554,Wrong Item,29-12-2023
16342,25841,Expired,25-11-2023
16343,75181,Wrong Item,27-10-2023
16344,25667,Damaged,03-09-2023
16345,213611,Damaged,09-04-2023
16346,68326,Customer Return,08-03-2023
16347,43902,Damaged,25-11-2023
16348,249260,Expired,23-12-2023
16349,40914,Wrong Item,02-11-2023
16350,129923,Customer Return,18-05-2023
16351,120605,Damaged,22-12-2023
16352,141879,Wrong Item,24-09-2023
16353,125938,Wrong Item,02-07-2023
16354,227994,Expired,17-11-2023
16355,154241,Customer Return,27-12-2023
16356,193578,Expired,25-03-2023
16357,239501,Customer Return,31-07-2023
16358,106762,Expired,29-07-2023
16359,101911,Expired,14-06-2023
16360,35429,Expired,25-11-2023
16361,232152,Expired,11-04-2023
16362,86137,Customer Return,18-04-2023
16363,40142,Expired,26-09-2023
16364,69194,Damaged,08-07-2023
16365,218274,Customer Return,31-12-2023
16366,98713,Customer Return,24-12-2023
16367,19533,Expired,10-02-2023
16368,161664,Wrong Item,23-11-2023
16369,172135,Damaged,21-12-2023
16370,153182,Customer Return,07-12-2023
16371,147768,Damaged,03-01-2023
16372,28198,Customer Return,27-08-2023
16373,3535,Damaged,09-12-2023
16374,187437,Damaged,23-03-2023
16375,44213,Customer Return,28-09-2023
16376,22311,Wrong Item,25-02-2023
16377,213325,Customer Return,03-08-2023
16378,164033,Expired,04-04-2023
16379,200163,Damaged,23-11-2023
16380,229920,Damaged,22-02-2023
16381,77736,Customer Return,06-02-2023
16382,111819,Customer Return,11-02-2023
16383,124756,Expired,02-09-2023
16384,38589,Damaged,03-06-2023
16385,21026,Damaged,06-10-2023
16386,222468,Wrong Item,23-06-2023
16387,115204,Wrong Item,26-08-2023
16388,235451,Expired,09-05-2023
16389,201053,Expired,29-10-2023
16390,124700,Damaged,04-11-2023
16391,459,Customer Return,20-12-2023
16392,246540,Wrong Item,28-04-2023
16393,58905,Damaged,08-05-2023
16394,63027,Expired,22-01-2023
16395,238312,Wrong Item,15-04-2023
16396,22020,Customer Return,08-10-2023
16397,166481,Wrong Item,04-02-2023
16398,127210,Expired,27-12-2023
16399,135669,Customer Return,08-08-2023
16400,152752,Wrong Item,17-12-2023
16401,153546,Customer Return,17-07-2023
16402,188640,Wrong Item,20-06-2023
16403,141404,Customer Return,06-12-2023
16404,215026,Damaged,11-08-2023
16405,35954,Wrong Item,19-11-2023
16406,115570,Wrong Item,11-09-2023
16407,59777,Damaged,27-12-2023
16408,98621,Expired,28-02-2023
16409,13928,Customer Return,27-05-2023
16410,153841,Expired,07-07-2023
16411,102547,Damaged,29-01-2023
16412,109642,Customer Return,06-09-2023
16413,48051,Wrong Item,01-01-2023
16414,109628,Expired,12-11-2023
16415,218584,Damaged,10-03-2023
16416,39365,Damaged,14-04-2023
16417,60122,Damaged,10-10-2023
16418,71041,Expired,24-04-2023
16419,151727,Expired,25-01-2023
16420,81044,Wrong Item,20-04-2023
16421,179525,Wrong Item,29-06-2023
16422,195912,Customer Return,19-12-2023
16423,215495,Damaged,25-09-2023
16424,212696,Customer Return,23-11-2023
16425,30683,Wrong Item,14-09-2023
16426,104948,Wrong Item,08-05-2023
16427,190302,Expired,27-01-2023
16428,82380,Wrong Item,16-07-2023
16429,119471,Damaged,26-03-2023
16430,5702,Customer Return,12-03-2023
16431,203947,Wrong Item,27-07-2023
16432,72210,Damaged,05-04-2023
16433,103619,Wrong Item,11-05-2023
16434,120417,Customer Return,21-11-2023
16435,15659,Expired,04-06-2023
16436,82524,Wrong Item,16-05-2023
16437,204599,Damaged,30-01-2023
16438,122968,Wrong Item,25-03-2023
16439,238039,Expired,28-12-2023
16440,178050,Expired,04-12-2023
16441,15177,Wrong Item,12-10-2023
16442,65779,Customer Return,21-04-2023
16443,211719,Damaged,23-07-2023
16444,146539,Customer Return,26-10-2023
16445,145099,Expired,13-06-2023
16446,71615,Expired,18-11-2023
16447,35404,Expired,23-10-2023
16448,237033,Customer Return,12-09-2023
16449,129818,Customer Return,07-07-2023
16450,43015,Wrong Item,15-03-2023
16451,63716,Customer Return,01-03-2023
16452,225833,Wrong Item,20-03-2023
16453,88720,Customer Return,22-01-2023
16454,168668,Expired,24-07-2023
16455,122833,Damaged,10-01-2023
16456,152644,Customer Return,21-01-2023
16457,23363,Expired,16-02-2023
16458,49501,Expired,11-07-2023
16459,41121,Expired,07-12-2023
16460,149427,Wrong Item,21-10-2023
16461,210447,Expired,21-08-2023
16462,180989,Wrong Item,24-07-2023
16463,61003,Wrong Item,27-08-2023
16464,53715,Expired,15-03-2023
16465,36131,Expired,17-05-2023
16466,49693,Customer Return,20-02-2023
16467,49404,Wrong Item,05-10-2023
16468,95660,Customer Return,10-04-2023
16469,173541,Customer Return,06-11-2023
16470,132134,Damaged,20-10-2023
16471,60876,Wrong Item,25-07-2023
16472,126533,Customer Return,22-03-2023
16473,105658,Expired,16-12-2023
16474,181865,Wrong Item,03-08-2023
16475,24453,Damaged,21-10-2023
16476,194873,Wrong Item,08-03-2023
16477,133295,Expired,15-11-2023
16478,179375,Expired,16-10-2023
16479,179545,Customer Return,23-05-2023
16480,193693,Customer Return,24-01-2023
16481,48451,Customer Return,04-01-2023
16482,13598,Customer Return,11-07-2023
16483,8083,Wrong Item,02-05-2023
16484,222383,Customer Return,25-06-2023
16485,67000,Wrong Item,10-11-2023
16486,28439,Damaged,17-05-2023
16487,224221,Damaged,07-07-2023
16488,167943,Customer Return,18-09-2023
16489,41487,Customer Return,31-10-2023
16490,114757,Expired,26-08-2023
16491,28589,Damaged,11-08-2023
16492,191008,Wrong Item,08-02-2023
16493,13360,Damaged,17-12-2023
16494,19664,Damaged,13-10-2023
16495,216710,Wrong Item,19-08-2023
16496,239244,Expired,13-07-2023
16497,228243,Damaged,28-06-2023
16498,56426,Customer Return,19-09-2023
16499,210938,Customer Return,17-01-2023
16500,227920,Wrong Item,22-04-2023
16501,104665,Wrong Item,25-12-2023
16502,234120,Customer Return,24-12-2023
16503,182725,Expired,08-11-2023
16504,239838,Wrong Item,12-06-2023
16505,88878,Damaged,21-05-2023
16506,43036,Damaged,24-11-2023
16507,98090,Wrong Item,21-04-2023
16508,43833,Damaged,29-12-2023
16509,162997,Customer Return,12-08-2023
16510,70927,Customer Return,01-02-2023
16511,66281,Damaged,21-03-2023
16512,154761,Wrong Item,25-09-2023
16513,92693,Expired,24-10-2023
16514,131356,Expired,29-12-2023
16515,238583,Damaged,02-10-2023
16516,198995,Damaged,28-07-2023
16517,44719,Expired,30-03-2023
16518,245775,Damaged,21-11-2023
16519,13085,Wrong Item,16-05-2023
16520,64903,Expired,21-01-2023
16521,96121,Damaged,26-07-2023
16522,140026,Customer Return,20-07-2023
16523,193544,Customer Return,26-09-2023
16524,102853,Customer Return,07-06-2023
16525,170843,Wrong Item,02-04-2023
16526,3901,Wrong Item,27-05-2023
16527,127922,Damaged,02-08-2023
16528,116506,Wrong Item,13-09-2023
16529,215105,Wrong Item,09-07-2023
16530,54443,Customer Return,08-12-2023
16531,49423,Expired,21-03-2023
16532,149514,Customer Return,30-11-2023
16533,123566,Customer Return,01-04-2023
16534,167662,Customer Return,11-03-2023
16535,72142,Customer Return,28-12-2023
16536,25797,Customer Return,28-05-2023
16537,189182,Damaged,04-01-2023
16538,136623,Expired,07-09-2023
16539,230210,Expired,14-11-2023
16540,191329,Wrong Item,31-10-2023
16541,194370,Expired,09-01-2023
16542,64432,Expired,20-02-2023
16543,151288,Expired,28-12-2023
16544,246382,Damaged,29-10-2023
16545,197206,Customer Return,03-03-2023
16546,21566,Expired,03-01-2023
16547,109905,Damaged,06-01-2023
16548,192493,Damaged,13-08-2023
16549,226628,Expired,17-02-2023
16550,215894,Customer Return,06-04-2023
16551,61517,Damaged,11-11-2023
16552,244494,Customer Return,28-03-2023
16553,237298,Expired,30-10-2023
16554,42560,Customer Return,22-09-2023
16555,184412,Expired,10-12-2023
16556,73816,Customer Return,22-11-2023
16557,237890,Wrong Item,15-04-2023
16558,141832,Expired,30-01-2023
16559,41016,Wrong Item,28-08-2023
16560,121453,Expired,10-02-2023
16561,75887,Damaged,15-10-2023
16562,239041,Wrong Item,27-02-2023
16563,227555,Customer Return,07-12-2023
16564,115017,Wrong Item,18-06-2023
16565,112678,Expired,06-12-2023
16566,46374,Customer Return,18-01-2023
16567,83153,Customer Return,16-05-2023
16568,156744,Expired,04-10-2023
16569,58745,Damaged,11-01-2023
16570,75944,Customer Return,07-10-2023
16571,111849,Expired,06-03-2023
16572,54652,Customer Return,27-02-2023
16573,112597,Damaged,05-09-2023
16574,81022,Expired,15-07-2023
16575,171437,Wrong Item,02-01-2023
16576,96143,Damaged,23-08-2023
16577,159680,Customer Return,28-02-2023
16578,249486,Damaged,07-02-2023
16579,209502,Customer Return,24-02-2023
16580,240844,Damaged,28-03-2023
16581,18378,Customer Return,06-08-2023
16582,249073,Damaged,29-09-2023
16583,32799,Damaged,31-05-2023
16584,105937,Wrong Item,20-01-2023
16585,190868,Customer Return,23-06-2023
16586,44644,Damaged,07-07-2023
16587,150103,Expired,18-11-2023
16588,146912,Wrong Item,26-11-2023
16589,176975,Wrong Item,28-07-2023
16590,247011,Expired,20-09-2023
16591,209147,Wrong Item,28-10-2023
16592,49282,Wrong Item,19-02-2023
16593,148947,Damaged,16-07-2023
16594,226839,Customer Return,11-07-2023
16595,173086,Expired,24-12-2023
16596,93103,Expired,04-09-2023
16597,36315,Wrong Item,25-09-2023
16598,232106,Expired,07-09-2023
16599,194010,Wrong Item,24-01-2023
16600,31482,Wrong Item,20-08-2023
16601,36466,Damaged,30-06-2023
16602,197141,Damaged,12-05-2023
16603,240925,Customer Return,02-03-2023
16604,146687,Wrong Item,31-07-2023
16605,67370,Wrong Item,11-05-2023
16606,171178,Customer Return,12-10-2023
16607,33090,Damaged,21-10-2023
16608,238183,Customer Return,09-04-2023
16609,30948,Damaged,28-04-2023
16610,14925,Expired,31-07-2023
16611,91206,Damaged,05-07-2023
16612,206351,Wrong Item,23-05-2023
16613,15717,Expired,17-01-2023
16614,129497,Customer Return,07-01-2023
16615,179114,Customer Return,30-06-2023
16616,47452,Damaged,09-09-2023
16617,1130,Expired,29-12-2023
16618,54342,Customer Return,30-11-2023
16619,129967,Customer Return,17-07-2023
16620,35252,Damaged,15-05-2023
16621,86689,Expired,26-08-2023
16622,130212,Expired,06-06-2023
16623,47414,Wrong Item,01-05-2023
16624,147476,Wrong Item,20-07-2023
16625,248958,Damaged,14-11-2023
16626,125327,Wrong Item,01-09-2023
16627,183811,Wrong Item,08-05-2023
16628,26581,Customer Return,04-07-2023
16629,190418,Expired,30-12-2023
16630,64666,Damaged,21-07-2023
16631,211773,Customer Return,30-07-2023
16632,204204,Expired,13-04-2023
16633,51862,Expired,17-11-2023
16634,149867,Customer Return,21-05-2023
16635,143850,Expired,04-08-2023
16636,164298,Customer Return,17-10-2023
16637,165259,Wrong Item,19-10-2023
16638,171210,Expired,19-04-2023
16639,47348,Expired,07-05-2023
16640,183551,Expired,21-06-2023
16641,138723,Damaged,15-03-2023
16642,59352,Customer Return,06-04-2023
16643,162319,Wrong Item,05-10-2023
16644,22429,Expired,08-11-2023
16645,184520,Wrong Item,23-09-2023
16646,75687,Expired,24-10-2023
16647,226850,Wrong Item,02-05-2023
16648,67312,Damaged,01-08-2023
16649,220840,Expired,04-04-2023
16650,116504,Customer Return,22-02-2023
16651,205216,Wrong Item,22-10-2023
16652,143695,Wrong Item,13-07-2023
16653,86985,Damaged,13-01-2023
16654,8556,Customer Return,01-05-2023
16655,22992,Expired,12-06-2023
16656,104616,Damaged,25-04-2023
16657,2953,Damaged,09-01-2023
16658,12314,Customer Return,27-07-2023
16659,77222,Wrong Item,12-05-2023
16660,154102,Customer Return,19-03-2023
16661,55759,Wrong Item,12-07-2023
16662,58842,Wrong Item,16-01-2023
16663,167836,Customer Return,21-11-2023
16664,148600,Expired,16-05-2023
16665,223779,Damaged,27-12-2023
16666,225931,Customer Return,09-06-2023
16667,182758,Expired,20-04-2023
16668,238859,Damaged,18-12-2023
16669,52525,Expired,31-01-2023
16670,118014,Expired,18-06-2023
16671,219269,Damaged,23-10-2023
16672,62369,Wrong Item,21-04-2023
16673,243213,Customer Return,02-10-2023
16674,74239,Wrong Item,29-09-2023
16675,216927,Damaged,30-10-2023
16676,92846,Damaged,07-09-2023
16677,171273,Customer Return,29-10-2023
16678,194604,Expired,09-06-2023
