product_id,sku_code,category,brand,unit_cost,selling_price
9017,SKU-009017,Beauty,BrandC,2950.67,4658.58
9018,SKU-009018,Sports,BrandD,4528.97,7476.79
9019,SKU-009019,Apparel,BrandA,3508.28,6190.32
9020,SKU-009020,Beauty,BrandA,120.96,227.95
9021,SKU-009021,Apparel,BrandE,5670.86,8743.55
9022,SKU-009022,Electronics,BrandE,665.8,859.79
9023,SKU-009023,Apparel,BrandB,2394.21,3459.44
9024,SKU-009024,Apparel,BrandA,2939.65,5413.24
9025,SKU-009025,Electronics,BrandB,1052.03,2090.83
9026,SKU-009026,Sports,BrandC,1207.7,1951.5
9027,SKU-009027,Apparel,BrandD,3672.5,5563.56
9028,SKU-009028,Home,BrandB,5664.6,9906.17
9029,SKU-009029,Sports,BrandC,2786.76,5444.27
9030,SKU-009030,Sports,BrandA,213.4,356.15
9031,SKU-009031,Electronics,BrandC,3580.38,6643.28
9032,SKU-009032,Electronics,BrandC,2294,3172.01
9033,SKU-009033,Apparel,BrandB,5576.16,10899.45
9034,SKU-009034,Electronics,BrandD,5317.34,7331.33
9035,SKU-009035,Home,BrandB,4691.85,6922.39
9036,SKU-009036,Electronics,BrandB,1437.05,2015.95
9037,SKU-009037,Electronics,BrandB,4000.18,7628.34
9038,SKU-009038,Electronics,BrandC,3308.86,6479.93
9039,SKU-009039,Grocery,BrandC,1087.76,1713.42
9040,SKU-009040,Beauty,BrandD,4583.23,8985.92
9041,SKU-009041,Home,BrandA,2292.74,3517.21
9042,SKU-009042,Beauty,BrandA,3941.1,5525.78
9043,SKU-009043,Beauty,BrandC,141.42,274.25
9044,SKU-009044,Beauty,BrandD,4171.1,5650.32
9045,SKU-009045,Beauty,BrandE,4057.73,6853.47
9046,SKU-009046,Beauty,BrandC,2588.19,3469.71
9047,SKU-009047,Electronics,BrandC,5043.78,6972.59
9048,SKU-009048,Home,BrandD,802.22,1145.16
9049,SKU-009049,Grocery,BrandE,4943.29,8034.26
9050,SKU-009050,Home,BrandE,4966.24,9641.33
9051,SKU-009051,Home,BrandD,5492.01,9134.32
9052,SKU-009052,Grocery,BrandA,5346.96,9519.92
9053,SKU-009053,Apparel,BrandB,2034.14,3103.3
9054,SKU-009054,Electronics,BrandA,1205.18,1539.1
9055,SKU-009055,Apparel,BrandD,3587.02,6101.9
9056,SKU-009056,Apparel,BrandE,4613.96,6959.71
9057,SKU-009057,Grocery,BrandE,5807.06,8761.78
9058,SKU-009058,Electronics,BrandD,4334.7,8651
9059,SKU-009059,Beauty,BrandE,5997.41,10788.15
9060,SKU-009060,Electronics,BrandB,2584.82,4822.64
9061,SKU-009061,Grocery,BrandC,2067.48,3427.77
9062,SKU-009062,Home,BrandC,5064.05,7340.89
9063,SKU-009063,Home,BrandB,4211.63,6621.03
9064,SKU-009064,Beauty,BrandC,2833.07,4334.56
9065,SKU-009065,Sports,BrandC,2890.05,5520.25
9066,SKU-009066,Apparel,BrandA,87.35,174.54
9067,SKU-009067,Home,BrandC,1460.76,2456.05
9068,SKU-009068,Grocery,BrandE,477.09,784.76
9069,SKU-009069,Sports,BrandB,2587.26,3802.63
9070,SKU-009070,Grocery,BrandE,327.13,644.93
9071,SKU-009071,Beauty,BrandE,1336.6,1729.84
9072,SKU-009072,Apparel,BrandA,1130.54,1839.22
9073,SKU-009073,Electronics,BrandA,1210.98,1922.13
9074,SKU-009074,Apparel,BrandB,4237.97,7141.25
9075,SKU-009075,Home,BrandC,801.75,1195.42
9076,SKU-009076,Grocery,BrandD,4838.51,8225.33
9077,SKU-009077,Electronics,BrandB,4501.91,8339.58
9078,SKU-009078,Beauty,BrandE,128.24,225.06
9079,SKU-009079,Electronics,BrandD,720.05,1422.41
9080,SKU-009080,Electronics,BrandD,4137.77,8085.55
9081,SKU-009081,Apparel,BrandD,3850.31,7025.04
9082,SKU-009082,Sports,BrandE,1579.81,2450.35
9083,SKU-009083,Grocery,BrandD,5931.52,9681.26
9084,SKU-009084,Beauty,BrandC,2227.09,3097.04
9085,SKU-009085,Beauty,BrandB,4698.1,9345.94
9086,SKU-009086,Home,BrandB,5794.13,8677.97
9087,SKU-009087,Home,BrandC,977.03,1425.23
9088,SKU-009088,Beauty,BrandD,1153.03,1443.58
9089,SKU-009089,Home,BrandA,3343.24,4746.31
9090,SKU-009090,Apparel,BrandB,1871.58,2550.82
9091,SKU-009091,Sports,BrandD,1579.79,2702.49
9092,SKU-009092,Sports,BrandA,604.98,976.85
9093,SKU-009093,Beauty,BrandD,3511.38,5772.7
9094,SKU-009094,Home,BrandE,2211.07,2768.78
9095,SKU-009095,Home,BrandE,2868.54,3599.38
9096,SKU-009096,Home,BrandD,503.73,960.06
9097,SKU-009097,Home,BrandB,858.95,1629.14
9098,SKU-009098,Grocery,BrandB,336.16,660.12
9099,SKU-009099,Sports,BrandA,3656.51,6409.2
9100,SKU-009100,Home,BrandE,3779.22,5220.86
9101,SKU-009101,Grocery,BrandC,4215.59,6996.99
9102,SKU-009102,Home,BrandB,190.51,378.81
9103,SKU-009103,Apparel,BrandD,4345.49,8049.35
9104,SKU-009104,Grocery,BrandB,3336.04,4261.67
9105,SKU-009105,Beauty,BrandB,2534.6,4838.39
9106,SKU-009106,Apparel,BrandB,3397.62,5097.68
9107,SKU-009107,Apparel,BrandD,4310.43,7568.47
9108,SKU-009108,Grocery,BrandB,3468.09,4782.24
9109,SKU-009109,Beauty,BrandB,3545.26,6226.4
9110,SKU-009110,Sports,BrandD,5165.36,8249.88
9111,SKU-009111,Home,BrandA,477.32,884.25
9112,SKU-009112,Sports,BrandB,377.29,492.91
9113,SKU-009113,Sports,BrandA,1417.23,2721.06
9114,SKU-009114,Electronics,BrandC,1954.33,3461.72
9115,SKU-009115,Apparel,BrandB,1381.83,2745.73
9116,SKU-009116,Apparel,BrandE,3424.1,5663.71
9117,SKU-009117,Apparel,BrandA,5173.62,10287.37
9118,SKU-009118,Grocery,BrandE,5167.17,6706.67
9119,SKU-009119,Grocery,BrandB,844.86,1159.62
9120,SKU-009120,Apparel,BrandE,622.5,1118.56
9121,SKU-009121,Electronics,BrandE,619.34,888.57
9122,SKU-009122,Home,BrandA,2563.03,4548.84
9123,SKU-009123,Beauty,BrandD,1986.79,2788.01
9124,SKU-009124,Home,BrandB,3375.44,4602.88
9125,SKU-009125,Sports,BrandD,5276.03,7725.46
9126,SKU-009126,Home,BrandB,4468.26,7160.12
9127,SKU-009127,Apparel,BrandC,844.7,1061.51
9128,SKU-009128,Beauty,BrandB,5670.7,7386.62
9129,SKU-009129,Apparel,BrandD,1475.43,2630.23
9130,SKU-009130,Sports,BrandC,1448.46,2816.02
9131,SKU-009131,Sports,BrandE,5821.59,10750.03
9132,SKU-009132,Beauty,BrandA,4246.76,5626.31
9133,SKU-009133,Electronics,BrandD,5705.36,10539.98
9134,SKU-009134,Home,BrandB,2196.98,3209.87
9135,SKU-009135,Grocery,BrandD,3372.05,5715.02
9136,SKU-009136,Apparel,BrandD,2694.46,3865.33
9137,SKU-009137,Home,BrandA,5776.83,9416.81
9138,SKU-009138,Grocery,BrandC,5318.13,10477.84
9139,SKU-009139,Electronics,BrandE,608.34,885.48
9140,SKU-009140,Sports,BrandE,5904.82,8808.39
9141,SKU-009141,Grocery,BrandC,2949.1,5457.04
9142,SKU-009142,Beauty,BrandA,1565.72,2721.29
9143,SKU-009143,Apparel,BrandB,3150.38,4751.51
9144,SKU-009144,Grocery,BrandD,1437.81,2012.4
9145,SKU-009145,Grocery,BrandB,3397.85,4840.48
9146,SKU-009146,Home,BrandE,1884.74,3617.13
9147,SKU-009147,Apparel,BrandC,1651.97,2607.49
9148,SKU-009148,Beauty,BrandD,3397.64,6298.72
9149,SKU-009149,Home,BrandD,1483.14,2288.52
9150,SKU-009150,Grocery,BrandE,1715.71,2598.96
9151,SKU-009151,Electronics,BrandA,2104.61,3320.79
9152,SKU-009152,Electronics,BrandD,4770.95,7044.67
9153,SKU-009153,Home,BrandB,2498.37,3459.39
9154,SKU-009154,Sports,BrandA,3228.96,5788.44
9155,SKU-009155,Beauty,BrandE,2940.43,5315.68
9156,SKU-009156,Apparel,BrandA,4867.15,9733.07
9157,SKU-009157,Beauty,BrandB,3379.37,4631.29
9158,SKU-009158,Apparel,BrandC,5368.33,10351.14
9159,SKU-009159,Sports,BrandA,5530.76,7079.54
9160,SKU-009160,Sports,BrandA,3793.88,6995.59
9161,SKU-009161,Sports,BrandE,438.14,758.31
9162,SKU-009162,Sports,BrandD,5501.95,9559.78
9163,SKU-009163,Home,BrandC,4705.14,7502.12
9164,SKU-009164,Electronics,BrandC,3964.93,6938.34
9165,SKU-009165,Sports,BrandE,262.01,330.55
9166,SKU-009166,Sports,BrandB,2320.25,3992.45
9167,SKU-009167,Home,BrandE,5508.81,9485.1
9168,SKU-009168,Home,BrandA,4317.04,7699.95
9169,SKU-009169,Beauty,BrandA,2230.29,3064.9
9170,SKU-009170,Electronics,BrandA,5525.6,9747.67
9171,SKU-009171,Electronics,BrandA,4494.08,7851.09
9172,SKU-009172,Sports,BrandD,1278.96,2511.51
9173,SKU-009173,Grocery,BrandE,3147.31,4865.04
9174,SKU-009174,Sports,BrandE,1659.86,2534.48
9175,SKU-009175,Apparel,BrandD,1522.73,2124.7
9176,SKU-009176,Home,BrandE,480.07,891.74
9177,SKU-009177,Beauty,BrandE,4939.49,9101.27
9178,SKU-009178,Beauty,BrandB,5971.12,10977.48
9179,SKU-009179,Beauty,BrandA,2376.6,4042.53
9180,SKU-009180,Grocery,BrandA,373.36,589.84
9181,SKU-009181,Beauty,BrandE,5120.8,9720.37
9182,SKU-009182,Grocery,BrandC,4453.29,7468.12
9183,SKU-009183,Beauty,BrandE,5452.55,10798.05
9184,SKU-009184,Apparel,BrandC,3409.7,6059.28
9185,SKU-009185,Grocery,BrandD,3706.91,5525.74
9186,SKU-009186,Home,BrandE,5699.66,10245.48
9187,SKU-009187,Sports,BrandC,4462.44,6810.16
9188,SKU-009188,Beauty,BrandD,109.81,138.88
9189,SKU-009189,Electronics,BrandD,3446,5222.35
9190,SKU-009190,Sports,BrandB,2456.4,3520.15
9191,SKU-009191,Grocery,BrandE,5767.67,8066.53
9192,SKU-009192,Grocery,BrandE,1197.36,1668.64
9193,SKU-009193,Sports,BrandB,966.95,1833.95
9194,SKU-009194,Sports,BrandE,1528.87,3034.07
9195,SKU-009195,Sports,BrandA,5278.5,8358.46
9196,SKU-009196,Electronics,BrandC,4506.07,7541.49
9197,SKU-009197,Sports,BrandD,1061.15,1931.28
9198,SKU-009198,Electronics,BrandC,4268.33,5810.8
9199,SKU-009199,Home,BrandE,1655.87,3264.28
9200,SKU-009200,Grocery,BrandD,2441.26,4613.8
9201,SKU-009201,Apparel,BrandE,528.02,730.73
9202,SKU-009202,Beauty,BrandE,693.43,982.04
9203,SKU-009203,Apparel,BrandC,2456.59,3970.74
9204,SKU-009204,Grocery,BrandB,2508.82,3629.39
9205,SKU-009205,Apparel,BrandB,5923.77,11391.8
9206,SKU-009206,Grocery,BrandB,5241.61,8872.2
9207,SKU-009207,Home,BrandC,5464.95,8104.84
9208,SKU-009208,Home,BrandD,4520.54,8522.54
9209,SKU-009209,Grocery,BrandE,495.55,791.28
9210,SKU-009210,Home,BrandC,2020.34,3704.4
9211,SKU-009211,Apparel,BrandA,2496.82,4631.03
9212,SKU-009212,Apparel,BrandD,4571.17,6718.21
9213,SKU-009213,Grocery,BrandC,618.18,953.55
9214,SKU-009214,Apparel,BrandD,3573.01,5702.99
9215,SKU-009215,Electronics,BrandB,740.96,1437.92
9216,SKU-009216,Beauty,BrandC,4635.46,8605.17
9217,SKU-009217,Grocery,BrandE,2650.81,3844.78
9218,SKU-009218,Apparel,BrandA,81.65,157.82
9219,SKU-009219,Home,BrandA,3023.98,4894.42
9220,SKU-009220,Electronics,BrandA,1058.32,1405.81
9221,SKU-009221,Grocery,BrandE,1875.44,3385.44
9222,SKU-009222,Grocery,BrandC,2245.94,4002.09
9223,SKU-009223,Home,BrandA,2412.8,3748.36
9224,SKU-009224,Beauty,BrandD,4376.5,6051.61
9225,SKU-009225,Apparel,BrandE,1619.7,2500.02
9226,SKU-009226,Home,BrandE,4986.56,9862.88
9227,SKU-009227,Grocery,BrandA,5605.85,10977.2
9228,SKU-009228,Grocery,BrandC,2607.95,3493.81
9229,SKU-009229,Home,BrandC,3012.02,5726.24
9230,SKU-009230,Apparel,BrandC,3258.54,6485.08
9231,SKU-009231,Apparel,BrandE,2155.87,3478.83
9232,SKU-009232,Home,BrandA,2211.57,3205.98
9233,SKU-009233,Beauty,BrandB,3608.08,6903.32
9234,SKU-009234,Electronics,BrandE,3488.22,5889.06
9235,SKU-009235,Beauty,BrandB,2677.31,5348.67
9236,SKU-009236,Sports,BrandD,565.71,898.72
9237,SKU-009237,Apparel,BrandD,1005.16,1408.42
9238,SKU-009238,Beauty,BrandD,882.34,1157.41
9239,SKU-009239,Sports,BrandA,4552.01,8441.24
9240,SKU-009240,Beauty,BrandB,3560.42,5300.99
9241,SKU-009241,Apparel,BrandA,3507.81,6628.08
9242,SKU-009242,Home,BrandC,3468.69,4753.57
9243,SKU-009243,Home,BrandD,490.59,947.6
9244,SKU-009244,Apparel,BrandE,3168.35,4428.79
9245,SKU-009245,Grocery,BrandD,105.49,142.36
9246,SKU-009246,Grocery,BrandB,746.06,1051.98
9247,SKU-009247,Beauty,BrandB,2762.73,5067.23
9248,SKU-009248,Grocery,BrandA,1684.68,2484.5
9249,SKU-009249,Electronics,BrandB,2472.12,3387.41
9250,SKU-009250,Sports,BrandC,4763.85,5962.47
9251,SKU-009251,Beauty,BrandB,2718.15,4026.64
9252,SKU-009252,Apparel,BrandE,4768.64,6410.01
9253,SKU-009253,Beauty,BrandE,4534.86,7727.11
9254,SKU-009254,Grocery,BrandE,3072.26,4301.04
9255,SKU-009255,Home,BrandD,5752.43,10976.35
9256,SKU-009256,Home,BrandD,3320.1,6239.59
9257,SKU-009257,Sports,BrandE,5847.95,10518
9258,SKU-009258,Electronics,BrandD,1917.52,3820.47
9259,SKU-009259,Grocery,BrandE,2709.83,4106.5
9260,SKU-009260,Home,BrandE,2474.42,3671.96
9261,SKU-009261,Apparel,BrandD,5421.41,7507.77
9262,SKU-009262,Apparel,BrandA,3736.85,5979.49
9263,SKU-009263,Grocery,BrandE,263.76,437.81
9264,SKU-009264,Sports,BrandA,1703.97,2369.85
9265,SKU-009265,Apparel,BrandC,3522.87,5691.52
9266,SKU-009266,Electronics,BrandD,851.06,1225.3
9267,SKU-009267,Beauty,BrandB,5747.03,11378.21
9268,SKU-009268,Sports,BrandD,800.18,1518.33
9269,SKU-009269,Grocery,BrandB,40.28,79.1
9270,SKU-009270,Grocery,BrandC,4156.73,7760.5
9271,SKU-009271,Beauty,BrandC,5009.05,8729.86
9272,SKU-009272,Sports,BrandE,2682.61,3748.1
9273,SKU-009273,Beauty,BrandD,3101.61,5514.94
9274,SKU-009274,Electronics,BrandB,2263.33,3849.52
9275,SKU-009275,Sports,BrandA,2326.66,4185.67
9276,SKU-009276,Grocery,BrandE,3782.55,6037.46
9277,SKU-009277,Electronics,BrandB,4683.51,6320.28
9278,SKU-009278,Grocery,BrandC,4906.01,9561.14
9279,SKU-009279,Grocery,BrandA,1649.51,2490.61
9280,SKU-009280,Sports,BrandA,4753.81,6742.52
9281,SKU-009281,Home,BrandC,3867.86,6808.07
9282,SKU-009282,Beauty,BrandE,465.75,584.34
9283,SKU-009283,Grocery,BrandC,5206.17,8917.03
9284,SKU-009284,Grocery,BrandB,3024.74,4455.42
9285,SKU-009285,Sports,BrandC,2617.87,4318.38
9286,SKU-009286,Apparel,BrandC,798.83,1168.48
9287,SKU-009287,Sports,BrandE,5997.35,8629.57
9288,SKU-009288,Grocery,BrandB,3407.49,4405.54
9289,SKU-009289,Beauty,BrandD,2925.16,5663.45
9290,SKU-009290,Apparel,BrandB,5547.54,7588.85
9291,SKU-009291,Sports,BrandC,361.86,698.65
9292,SKU-009292,Apparel,BrandD,2452.05,3225.83
9293,SKU-009293,Apparel,BrandA,2174.96,3754.79
9294,SKU-009294,Apparel,BrandE,2195.16,2804.51
9295,SKU-009295,Beauty,BrandC,3047.4,3938.86
9296,SKU-009296,Grocery,BrandD,1936.01,3690.43
9297,SKU-009297,Beauty,BrandA,2078.4,2890.04
9298,SKU-009298,Home,BrandA,5191.02,8516.3
9299,SKU-009299,Electronics,BrandC,1814.34,3184.42
9300,SKU-009300,Home,BrandB,5307.43,7865.45
9301,SKU-009301,Grocery,BrandA,3238.99,6309.39
9302,SKU-009302,Sports,BrandD,5911.73,8765.81
9303,SKU-009303,Sports,BrandE,3603.42,5466.66
9304,SKU-009304,Beauty,BrandC,5558.07,10384.36
9305,SKU-009305,Beauty,BrandB,3105.78,5085.26
9306,SKU-009306,Home,BrandA,1958.74,3859.8
9307,SKU-009307,Home,BrandD,4687.1,7929.53
9308,SKU-009308,Sports,BrandE,4598.51,5833.55
9309,SKU-009309,Apparel,BrandE,2085.87,2647.37
9310,SKU-009310,Beauty,BrandE,324.28,534.13
9311,SKU-009311,Beauty,BrandB,1073.67,1676.29
9312,SKU-009312,Home,BrandD,1277.54,1763.51
9313,SKU-009313,Beauty,BrandA,2403.45,3977.74
9314,SKU-009314,Beauty,BrandE,806.88,1249.94
9315,SKU-009315,Electronics,BrandB,258.93,449.06
9316,SKU-009316,Sports,BrandE,613.54,1019.26
9317,SKU-009317,Grocery,BrandE,2211.46,3266.16
9318,SKU-009318,Electronics,BrandA,1149,2256.06
9319,SKU-009319,Beauty,BrandB,944.67,1182.88
9320,SKU-009320,Beauty,BrandB,5181.14,10007.62
9321,SKU-009321,Electronics,BrandB,4769.97,9271.72
9322,SKU-009322,Grocery,BrandB,1975.41,2678.61
9323,SKU-009323,Apparel,BrandA,4683.4,7285.2
9324,SKU-009324,Home,BrandC,3946.15,6128.71
9325,SKU-009325,Grocery,BrandB,5349.76,8706.28
9326,SKU-009326,Apparel,BrandD,3787.63,5628.9
9327,SKU-009327,Electronics,BrandB,1527.92,2167.62
9328,SKU-009328,Beauty,BrandA,2230.91,3198.29
9329,SKU-009329,Apparel,BrandE,4338.16,7106.28
9330,SKU-009330,Home,BrandD,2525.08,3194.25
9331,SKU-009331,Home,BrandD,4704.89,7999.81
9332,SKU-009332,Sports,BrandA,5867.18,10340.13
9333,SKU-009333,Home,BrandD,5140.68,6463.28
9334,SKU-009334,Apparel,BrandC,3541.8,4460.33
9335,SKU-009335,Sports,BrandE,3013.53,4657.34
9336,SKU-009336,Sports,BrandB,2034.59,3274.63
9337,SKU-009337,Apparel,BrandE,2453.24,3621.72
9338,SKU-009338,Electronics,BrandE,5024.12,7970.5
9339,SKU-009339,Grocery,BrandB,3716.8,6485.01
9340,SKU-009340,Grocery,BrandA,3836.66,7063.38
9341,SKU-009341,Home,BrandD,4915.87,9004.63
9342,SKU-009342,Home,BrandE,1181.29,1756.81
9343,SKU-009343,Beauty,BrandE,1282.92,1934.63
9344,SKU-009344,Sports,BrandE,2760.48,5149.06
9345,SKU-009345,Home,BrandE,3548.6,6497.98
9346,SKU-009346,Beauty,BrandE,1981.11,2624.42
9347,SKU-009347,Apparel,BrandB,3786.57,5829.21
9348,SKU-009348,Electronics,BrandD,1530.55,2219.09
9349,SKU-009349,Grocery,BrandE,523.31,845.85
9350,SKU-009350,Beauty,BrandC,3178.24,6088.85
9351,SKU-009351,Electronics,BrandA,925.64,1415.6
9352,SKU-009352,Sports,BrandB,1590.08,2944.46
9353,SKU-009353,Beauty,BrandA,4013.45,7348.22
9354,SKU-009354,Apparel,BrandA,1393.57,2189.69
9355,SKU-009355,Electronics,BrandC,1503.67,1969.55
9356,SKU-009356,Grocery,BrandC,5600.5,9518.42
9357,SKU-009357,Sports,BrandC,1218.08,2320.9
9358,SKU-009358,Beauty,BrandC,5168.34,6992.21
9359,SKU-009359,Electronics,BrandA,2668.13,5231.3
9360,SKU-009360,Sports,BrandE,530.46,1045.17
9361,SKU-009361,Sports,BrandB,3003.51,4412.04
9362,SKU-009362,Sports,BrandA,1494.5,2335.15
9363,SKU-009363,Sports,BrandE,3156.1,4028.51
9364,SKU-009364,Beauty,BrandB,4290.95,6337.86
9365,SKU-009365,Sports,BrandA,3350.28,6363.76
9366,SKU-009366,Electronics,BrandD,3604.98,6280.84
9367,SKU-009367,Sports,BrandD,2613.21,4309.55
9368,SKU-009368,Apparel,BrandE,1062.8,1872.38
9369,SKU-009369,Home,BrandE,5111.37,8225.74
9370,SKU-009370,Home,BrandD,2248.29,2999.18
9371,SKU-009371,Beauty,BrandD,4651.34,6408.56
9372,SKU-009372,Electronics,BrandE,2252.23,3536.87
9373,SKU-009373,Apparel,BrandB,4094.93,6534.05
9374,SKU-009374,Grocery,BrandA,590.11,879.21
9375,SKU-009375,Home,BrandC,2574.13,4945.54
9376,SKU-009376,Beauty,BrandD,3791.24,6294.46
9377,SKU-009377,Apparel,BrandA,2005.96,3930.04
9378,SKU-009378,Grocery,BrandD,3175.84,4146.9
9379,SKU-009379,Apparel,BrandE,4641.19,8603.38
9380,SKU-009380,Apparel,BrandE,131.82,180.71
9381,SKU-009381,Electronics,BrandB,1890.33,2366.45
9382,SKU-009382,Sports,BrandE,4303.9,6278.06
9383,SKU-009383,Grocery,BrandE,3307.26,4508.64
9384,SKU-009384,Home,BrandA,4270.09,7069.93
9385,SKU-009385,Beauty,BrandE,1524.93,2269.28
9386,SKU-009386,Beauty,BrandB,4998.26,8150.88
9387,SKU-009387,Home,BrandE,343.42,481.18
9388,SKU-009388,Electronics,BrandE,1154.51,1631.42
9389,SKU-009389,Electronics,BrandC,2797.86,5248.77
9390,SKU-009390,Apparel,BrandD,4461.27,7963.84
9391,SKU-009391,Beauty,BrandB,2673.96,3530.51
9392,SKU-009392,Apparel,BrandE,2060.56,3562.66
9393,SKU-009393,Grocery,BrandE,4095.65,8068.83
9394,SKU-009394,Apparel,BrandA,2283.58,4461.95
9395,SKU-009395,Beauty,BrandB,5008.49,9141.98
9396,SKU-009396,Apparel,BrandA,4822.87,7104.17
9397,SKU-009397,Beauty,BrandD,2708.99,4156.37
9398,SKU-009398,Sports,BrandC,3776.29,7419.79
9399,SKU-009399,Electronics,BrandA,3585.69,5778.54
9400,SKU-009400,Grocery,BrandD,163.45,317.98
9401,SKU-009401,Apparel,BrandE,1040.2,1450.59
9402,SKU-009402,Sports,BrandE,2785.58,3896.44
9403,SKU-009403,Beauty,BrandC,2693.19,5052.28
9404,SKU-009404,Grocery,BrandC,4557.79,7295.26
9405,SKU-009405,Electronics,BrandA,1065.37,1868.88
9406,SKU-009406,Home,BrandD,4161.29,7656.08
9407,SKU-009407,Apparel,BrandA,1688.87,3309.09
9408,SKU-009408,Grocery,BrandD,1520.7,2216.43
9409,SKU-009409,Grocery,BrandD,5943.47,10260.61
9410,SKU-009410,Electronics,BrandE,1199.95,2230.46
9411,SKU-009411,Sports,BrandE,1591.84,2388.8
9412,SKU-009412,Sports,BrandD,1754.62,3209.11
9413,SKU-009413,Grocery,BrandE,1716.16,3174.78
9414,SKU-009414,Beauty,BrandC,2872.73,4665.73
9415,SKU-009415,Grocery,BrandC,3418.7,6231.72
9416,SKU-009416,Electronics,BrandB,2546.67,4858.69
9417,SKU-009417,Beauty,BrandE,1881.24,3582.76
9418,SKU-009418,Grocery,BrandA,2094.52,3079.54
9419,SKU-009419,Beauty,BrandD,5428.86,8128.41
9420,SKU-009420,Home,BrandE,4695.02,5890.25
9421,SKU-009421,Apparel,BrandD,5992.59,9558.59
9422,SKU-009422,Sports,BrandC,2022.82,3365.72
9423,SKU-009423,Electronics,BrandA,3040.02,5378.47
9424,SKU-009424,Sports,BrandE,1843,2332.2
9425,SKU-009425,Apparel,BrandE,727.6,915.18
9426,SKU-009426,Beauty,BrandB,4587.35,6620.84
9427,SKU-009427,Apparel,BrandB,1751.51,2262.66
9428,SKU-009428,Grocery,BrandB,605.35,1171.26
9429,SKU-009429,Home,BrandB,1989.75,3059.89
9430,SKU-009430,Apparel,BrandC,1875.63,2565.27
9431,SKU-009431,Sports,BrandC,222.15,340.98
9432,SKU-009432,Electronics,BrandC,965.44,1547.71
9433,SKU-009433,Sports,BrandE,490.38,902.79
9434,SKU-009434,Sports,BrandA,5400.95,10031.09
9435,SKU-009435,Home,BrandB,929.74,1773.31
9436,SKU-009436,Apparel,BrandE,5220.81,8241.33
9437,SKU-009437,Home,BrandA,401.22,732.17
9438,SKU-009438,Grocery,BrandC,5955.38,11534.7
9439,SKU-009439,Apparel,BrandC,4614.8,6729.17
9440,SKU-009440,Beauty,BrandD,1974.69,2757.56
9441,SKU-009441,Home,BrandD,2606.65,4010.58
9442,SKU-009442,Beauty,BrandE,5635.43,9959.3
9443,SKU-009443,Electronics,BrandD,5004.54,9957.59
9444,SKU-009444,Beauty,BrandE,4941.79,7259.7
9445,SKU-009445,Electronics,BrandE,315.54,494.72
9446,SKU-009446,Electronics,BrandE,1978.02,3678.65
9447,SKU-009447,Beauty,BrandC,5423.86,8447.91
9448,SKU-009448,Electronics,BrandD,3354.36,4250.66
9449,SKU-009449,Grocery,BrandE,4396.45,7031.67
9450,SKU-009450,Electronics,BrandB,2948.94,4185.81
9451,SKU-009451,Apparel,BrandB,525.97,698.41
9452,SKU-009452,Home,BrandE,512.21,902.71
9453,SKU-009453,Apparel,BrandE,2963.43,4543.33
9454,SKU-009454,Sports,BrandB,1553.67,2852.09
9455,SKU-009455,Grocery,BrandD,1686.84,2866.74
9456,SKU-009456,Home,BrandD,4907.08,9509.56
9457,SKU-009457,Electronics,BrandB,5584.51,7422.65
9458,SKU-009458,Beauty,BrandD,557.94,954.99
9459,SKU-009459,Sports,BrandA,410.78,619.13
9460,SKU-009460,Electronics,BrandA,465.98,754.14
9461,SKU-009461,Apparel,BrandC,863.92,1297.38
9462,SKU-009462,Sports,BrandB,2516.14,3853.77
9463,SKU-009463,Sports,BrandC,2983.5,5517.57
9464,SKU-009464,Sports,BrandB,3776.89,7370.89
9465,SKU-009465,Electronics,BrandC,2660.42,4155.23
9466,SKU-009466,Grocery,BrandE,5868.45,9906.9
9467,SKU-009467,Grocery,BrandE,1209.73,2030.06
9468,SKU-009468,Electronics,BrandA,2130.29,2810.31
9469,SKU-009469,Grocery,BrandD,5770.5,7901.84
9470,SKU-009470,Sports,BrandB,3041.42,4247.01
9471,SKU-009471,Home,BrandC,41.19,72.34
9472,SKU-009472,Electronics,BrandB,3303.86,5073.42
9473,SKU-009473,Sports,BrandD,5859.12,11367.68
9474,SKU-009474,Home,BrandD,701.46,1177.52
9475,SKU-009475,Grocery,BrandE,5105.89,10052.5
9476,SKU-009476,Beauty,BrandA,338.33,464.16
9477,SKU-009477,Beauty,BrandD,5853.65,11325.19
9478,SKU-009478,Grocery,BrandE,4505.38,8859.54
9479,SKU-009479,Sports,BrandA,545.52,747.89
9480,SKU-009480,Grocery,BrandA,5727.36,8465.95
9481,SKU-009481,Electronics,BrandC,2329.35,4535.65
9482,SKU-009482,Home,BrandC,4279.67,5649.63
9483,SKU-009483,Electronics,BrandE,1675.58,3154.11
9484,SKU-009484,Beauty,BrandD,761.32,1211.58
9485,SKU-009485,Electronics,BrandB,2869.41,3611.06
9486,SKU-009486,Home,BrandD,4252.5,7174.3
9487,SKU-009487,Grocery,BrandE,4142.78,6636.38
9488,SKU-009488,Sports,BrandA,3790.91,5988.47
9489,SKU-009489,Sports,BrandD,4170.13,5304.24
9490,SKU-009490,Beauty,BrandD,2226.49,4296
9491,SKU-009491,Apparel,BrandE,5029.84,7383.3
9492,SKU-009492,Home,BrandB,4639.89,8213.17
9493,SKU-009493,Grocery,BrandE,4234.76,6351.86
9494,SKU-009494,Apparel,BrandB,3989.88,7575.2
