inventory_id,product_id,warehouse_id,supplier_id,opening_stock,closing_stock
9205,9205,4,163,234,0
9206,9206,5,177,1382,972
9207,9207,1,5,1487,1290
9208,9208,1,166,1104,0
9209,9209,1,121,1343,511
9210,9210,2,97,1120,758
9211,9211,3,8,636,239
9212,9212,3,19,1670,1435
9213,9213,1,81,486,361
9214,9214,4,116,443,135
9215,9215,3,31,1546,1216
9216,9216,3,198,105,0
9217,9217,2,110,1759,1250
9218,9218,5,108,1684,324
9219,9219,3,72,1737,1551
9220,9220,3,170,1494,981
9221,9221,6,97,179,0
9222,9222,3,103,623,65
9223,9223,3,71,1768,322
9224,9224,5,86,1381,1107
9225,9225,2,118,1614,524
9226,9226,3,152,662,367
9227,9227,4,191,1661,385
9228,9228,2,74,1092,195
9229,9229,4,196,1457,813
9230,9230,4,164,736,0
9231,9231,5,186,447,19
9232,9232,2,200,1320,232
9233,9233,1,113,1494,1065
9234,9234,5,199,540,0
9235,9235,5,74,772,446
9236,9236,4,174,1639,1141
9237,9237,6,138,226,0
9238,9238,5,89,1155,452
9239,9239,6,52,497,0
9240,9240,6,62,1879,799
9241,9241,3,139,1170,0
9242,9242,5,111,1909,610
9243,9243,2,20,1260,0
9244,9244,2,139,1820,1344
9245,9245,3,129,190,0
9246,9246,4,195,1475,1076
9247,9247,6,2,739,173
9248,9248,4,151,1506,389
9249,9249,4,130,601,0
9250,9250,3,113,356,0
9251,9251,3,192,852,429
9252,9252,2,189,603,0
9253,9253,2,185,1665,641
9254,9254,4,26,452,0
9255,9255,3,80,1378,1152
9256,9256,2,20,1019,0
9257,9257,3,140,1594,97
9258,9258,1,147,438,0
9259,9259,1,69,524,0
9260,9260,1,130,744,44
9261,9261,1,96,1677,1036
9262,9262,6,30,593,0
9263,9263,6,102,143,138
9264,9264,1,163,198,0
9265,9265,4,70,1278,161
9266,9266,2,63,1251,622
9267,9267,4,109,964,491
9268,9268,5,65,393,0
9269,9269,6,154,371,0
9270,9270,1,168,761,148
9271,9271,6,164,387,0
9272,9272,5,61,1887,726
9273,9273,5,115,1483,886
9274,9274,3,95,360,228
9275,9275,4,77,571,261
9276,9276,4,11,259,186
9277,9277,1,119,843,0
9278,9278,2,64,342,0
9279,9279,1,194,732,241
9280,9280,4,167,666,0
9281,9281,1,197,339,0
9282,9282,1,171,1828,348
9283,9283,4,25,561,0
9284,9284,2,116,1990,1703
9285,9285,2,109,1593,1319
9286,9286,1,138,1218,764
9287,9287,4,123,528,394
9288,9288,6,85,1525,130
9289,9289,6,124,566,0
9290,9290,2,96,678,0
9291,9291,3,178,429,0
9292,9292,5,138,1254,695
9293,9293,4,21,1159,357
9294,9294,5,166,1724,1471
9295,9295,4,82,280,0
9296,9296,4,64,1346,1304
9297,9297,2,2,924,867
9298,9298,2,144,659,384
9299,9299,2,98,948,651
9300,9300,4,6,760,759
9301,9301,2,93,1604,1362
9302,9302,2,82,503,111
9303,9303,4,191,1535,417
9304,9304,3,59,366,0
9305,9305,1,139,1774,1298
9306,9306,2,57,1063,202
9307,9307,3,101,143,0
9308,9308,6,195,216,0
9309,9309,2,20,1069,0
9310,9310,4,48,1885,1077
9311,9311,4,55,1371,212
9312,9312,4,193,816,0
9313,9313,4,63,315,0
9314,9314,6,95,594,0
9315,9315,5,103,1284,169
9316,9316,5,174,425,253
9317,9317,2,99,1575,963
9318,9318,5,182,474,0
9319,9319,5,168,863,0
9320,9320,6,156,1652,1112
9321,9321,4,22,593,526
9322,9322,4,90,105,0
9323,9323,1,167,1866,449
9324,9324,3,21,1575,1165
9325,9325,1,51,124,0
9326,9326,3,172,1097,935
9327,9327,4,81,874,353
9328,9328,6,144,1535,289
9329,9329,4,61,1477,577
9330,9330,3,195,1436,732
9331,9331,2,152,137,0
9332,9332,4,137,820,729
9333,9333,2,5,254,0
9334,9334,1,114,149,0
9335,9335,3,100,1890,1721
9336,9336,6,176,253,0
9337,9337,2,158,278,0
9338,9338,2,167,243,0
9339,9339,3,182,1072,0
9340,9340,5,140,748,468
9341,9341,2,9,1663,908
9342,9342,1,146,900,0
9343,9343,4,61,495,168
9344,9344,6,124,916,0
9345,9345,1,173,1312,968
9346,9346,5,7,1876,511
9347,9347,5,120,1930,1533
9348,9348,3,88,1515,386
9349,9349,4,187,1816,557
9350,9350,1,163,1140,159
9351,9351,4,44,1538,1004
9352,9352,5,136,1410,483
9353,9353,6,132,686,127
9354,9354,1,192,1869,470
9355,9355,6,56,1864,1190
9356,9356,6,138,1682,845
9357,9357,1,148,615,501
9358,9358,2,14,1506,454
9359,9359,2,183,1212,729
9360,9360,5,136,393,0
9361,9361,5,87,1791,612
9362,9362,6,168,752,0
9363,9363,4,162,1594,270
9364,9364,3,57,1817,1470
9365,9365,1,1,1886,455
9366,9366,2,129,1532,812
9367,9367,5,148,849,791
9368,9368,6,114,1620,1532
9369,9369,3,27,487,80
9370,9370,1,22,1707,1342
9371,9371,4,28,1226,1178
9372,9372,1,53,1676,1564
9373,9373,2,147,1593,798
9374,9374,1,115,1688,1682
9375,9375,4,127,887,479
9376,9376,2,24,796,313
9377,9377,4,158,1804,1574
9378,9378,4,123,1395,182
9379,9379,2,99,1461,170
9380,9380,1,199,337,0
9381,9381,5,102,1929,1879
9382,9382,4,170,1599,319
9383,9383,1,181,1364,1160
9384,9384,6,88,459,0
9385,9385,6,114,826,455
9386,9386,2,88,1542,1208
9387,9387,2,177,134,0
9388,9388,1,103,1673,1563
9389,9389,2,176,1177,532
9390,9390,1,142,962,543
9391,9391,3,5,837,53
9392,9392,1,12,295,288
9393,9393,4,102,303,151
9394,9394,3,119,482,0
9395,9395,6,125,1235,0
9396,9396,6,110,1784,1393
9397,9397,2,135,286,0
9398,9398,4,147,1189,911
9399,9399,3,21,561,0
9400,9400,1,20,959,294
9401,9401,2,72,246,0
9402,9402,6,57,1445,1207
9403,9403,5,80,542,0
9404,9404,1,49,1140,525
9405,9405,1,162,1487,530
9406,9406,4,78,711,0
9407,9407,6,1,294,0
9408,9408,3,29,1893,1729
9409,9409,2,103,1242,0
9410,9410,6,103,766,0
9411,9411,2,40,131,0
9412,9412,5,40,1076,609
9413,9413,2,158,1283,1226
9414,9414,1,51,624,466
9415,9415,2,1,1144,321
9416,9416,3,102,1729,1646
9417,9417,4,25,1883,631
9418,9418,5,150,1706,1152
9419,9419,6,7,1290,357
9420,9420,6,198,1588,864
9421,9421,4,106,994,260
9422,9422,1,60,1816,1004
9423,9423,2,191,562,0
9424,9424,6,28,1524,1499
9425,9425,4,54,1497,515
9426,9426,6,78,1433,401
9427,9427,2,165,850,518
9428,9428,6,76,1442,644
9429,9429,3,96,1871,731
9430,9430,3,24,1696,1648
9431,9431,2,142,1953,1104
9432,9432,2,172,477,0
9433,9433,1,27,771,0
9434,9434,4,141,365,126
9435,9435,3,141,920,391
9436,9436,5,115,671,0
9437,9437,2,182,346,0
9438,9438,2,70,681,0
9439,9439,1,11,205,0
9440,9440,5,184,768,0
9441,9441,1,170,1919,931
9442,9442,5,65,1882,1641
9443,9443,4,173,625,0
9444,9444,2,171,1817,1802
9445,9445,1,17,1925,1807
9446,9446,3,95,315,0
9447,9447,2,82,1876,854
9448,9448,3,178,1870,512
9449,9449,3,99,949,197
9450,9450,6,79,660,0
9451,9451,6,128,985,632
9452,9452,4,147,495,0
9453,9453,1,118,642,0
9454,9454,3,125,1810,1439
9455,9455,4,113,712,481
9456,9456,2,114,1350,0
9457,9457,4,101,267,0
9458,9458,6,23,1068,1063
9459,9459,5,51,223,0
9460,9460,3,81,1793,539
9461,9461,2,113,1736,1688
9462,9462,5,132,1118,599
9463,9463,6,14,661,0
9464,9464,3,14,1011,327
9465,9465,6,188,1285,1059
9466,9466,5,42,1255,736
9467,9467,3,53,361,0
9468,9468,2,109,666,65
9469,9469,6,60,1055,616
9470,9470,3,56,120,0
9471,9471,3,81,902,0
9472,9472,2,23,902,502
9473,9473,5,61,523,520
9474,9474,6,144,1634,1309
9475,9475,1,61,1481,1364
9476,9476,3,4,1013,332
9477,9477,2,54,1879,515
9478,9478,4,37,1240,0
9479,9479,6,27,1462,592
9480,9480,2,95,1668,765
9481,9481,3,21,715,510
9482,9482,4,58,197,0
9483,9483,5,116,1771,788
9484,9484,5,53,1977,847
9485,9485,1,60,402,0
9486,9486,5,156,1418,409
9487,9487,2,166,1976,1967
9488,9488,6,66,161,0
9489,9489,3,153,785,654
9490,9490,5,75,1305,244
9491,9491,4,122,1604,1556
9492,9492,2,90,1610,749
9493,9493,6,97,101,0
9494,9494,5,72,815,0
9495,9495,4,56,210,0
9496,9496,5,19,1915,640
9497,9497,1,132,1669,1649
9498,9498,6,183,232,193
9499,9499,2,98,1167,600
9500,9500,1,43,860,0
9501,9501,5,15,1869,783
9502,9502,3,170,1959,1549
9503,9503,5,110,277,0
9504,9504,5,85,681,153
9505,9505,5,4,1319,0
9506,9506,5,172,1312,712
9507,9507,1,94,334,0
9508,9508,6,197,1290,0
9509,9509,3,161,238,0
9510,9510,2,131,1794,1079
9511,9511,6,152,951,191
9512,9512,6,25,1682,1574
9513,9513,2,9,265,0
9514,9514,2,107,231,0
9515,9515,3,80,1601,658
9516,9516,4,198,143,45
9517,9517,1,122,1684,340
9518,9518,4,161,223,0
9519,9519,6,80,1237,812
9520,9520,6,172,974,0
9521,9521,6,192,1251,719
9522,9522,2,34,460,0
9523,9523,6,34,1318,1140
9524,9524,4,69,1138,374
9525,9525,4,116,157,0
9526,9526,2,65,702,468
9527,9527,1,32,662,211
9528,9528,3,188,939,0
9529,9529,1,160,1518,753
9530,9530,4,61,995,0
9531,9531,3,64,855,0
9532,9532,3,168,1349,99
9533,9533,1,64,837,0
9534,9534,3,124,559,0
9535,9535,4,42,321,0
9536,9536,5,35,1371,227
9537,9537,6,137,799,371
9538,9538,3,36,1275,46
9539,9539,5,47,240,0
9540,9540,4,85,1060,692
9541,9541,3,10,344,0
9542,9542,1,27,1381,162
9543,9543,2,118,1976,701
9544,9544,2,72,1452,200
9545,9545,2,17,1572,462
9546,9546,6,160,1707,776
9547,9547,2,87,1507,792
9548,9548,5,135,229,0
9549,9549,1,53,476,46
9550,9550,4,182,897,778
9551,9551,6,197,489,155
9552,9552,2,12,1843,1450
9553,9553,5,183,597,0
9554,9554,3,23,1346,688
9555,9555,5,15,1332,908
9556,9556,5,163,810,242
9557,9557,6,83,1600,504
9558,9558,5,127,806,568
9559,9559,5,29,1215,0
9560,9560,1,91,1417,1052
9561,9561,2,2,1468,655
9562,9562,3,144,508,9
9563,9563,6,184,1102,374
9564,9564,3,124,571,0
9565,9565,3,106,1163,0
9566,9566,5,147,506,0
9567,9567,1,82,772,416
9568,9568,1,34,1224,958
9569,9569,6,126,1541,447
9570,9570,6,140,1153,70
9571,9571,2,151,1296,129
9572,9572,6,32,204,0
9573,9573,5,112,1336,1251
9574,9574,1,92,560,0
9575,9575,5,38,1586,560
9576,9576,5,11,1264,0
9577,9577,4,22,1610,362
9578,9578,5,25,1257,0
9579,9579,2,46,1710,712
9580,9580,3,74,1684,1383
9581,9581,3,196,1370,77
9582,9582,6,183,138,30
9583,9583,6,48,1187,484
9584,9584,3,126,378,0
9585,9585,6,147,1247,994
9586,9586,6,84,1297,1208
9587,9587,6,22,1067,878
9588,9588,6,179,1270,903
9589,9589,6,135,1184,0
9590,9590,3,159,676,0
9591,9591,1,40,411,0
9592,9592,1,53,1476,603
9593,9593,4,17,1963,1153
9594,9594,6,187,766,0
9595,9595,4,133,1346,1343
9596,9596,4,13,531,0
9597,9597,6,188,862,357
9598,9598,1,52,1271,530
9599,9599,4,8,491,0
9600,9600,6,51,1884,838
9601,9601,3,21,169,0
9602,9602,1,196,930,153
9603,9603,2,168,149,0
9604,9604,4,198,437,0
9605,9605,6,144,660,0
9606,9606,5,45,718,0
9607,9607,5,94,1281,436
9608,9608,3,118,607,417
9609,9609,6,88,1030,676
9610,9610,5,177,889,279
9611,9611,6,181,1399,186
9612,9612,5,106,1576,301
9613,9613,5,122,861,0
9614,9614,5,36,204,0
9615,9615,4,80,1752,730
9616,9616,3,99,507,0
9617,9617,5,23,1845,1498
9618,9618,2,52,992,0
9619,9619,5,108,816,733
9620,9620,5,46,1541,583
9621,9621,6,48,1822,977
9622,9622,5,6,924,881
9623,9623,4,92,1297,1293
9624,9624,3,106,870,781
9625,9625,5,9,1027,329
9626,9626,6,61,759,722
9627,9627,4,148,981,140
9628,9628,4,144,1441,443
9629,9629,4,182,280,0
9630,9630,4,33,1336,0
9631,9631,6,29,126,0
9632,9632,3,176,1322,0
9633,9633,4,34,1562,192
9634,9634,2,191,454,0
9635,9635,6,86,1788,1639
9636,9636,3,11,1773,1565
9637,9637,6,34,1864,1452
9638,9638,3,188,1368,1161
9639,9639,5,2,471,0
9640,9640,2,102,1534,1225
9641,9641,2,163,1812,938
9642,9642,4,173,1118,708
9643,9643,3,14,1851,1144
9644,9644,6,92,1838,1541
9645,9645,5,58,1800,1384
9646,9646,1,12,1684,1275
9647,9647,4,34,1274,217
9648,9648,4,154,1572,1395
9649,9649,5,125,567,478
9650,9650,5,109,383,0
9651,9651,5,66,677,123
9652,9652,1,185,446,0
9653,9653,5,35,187,0
9654,9654,2,85,1382,133
9655,9655,1,17,389,0
9656,9656,3,48,347,0
9657,9657,5,12,1207,677
9658,9658,2,29,1941,965
9659,9659,4,165,1417,1189
9660,9660,1,187,1875,1193
9661,9661,6,108,1475,400
9662,9662,4,148,1861,769
9663,9663,1,89,264,0
9664,9664,2,29,1617,558
9665,9665,3,150,858,0
9666,9666,6,151,1527,1522
9667,9667,5,156,1500,145
9668,9668,6,44,207,0
9669,9669,2,11,1551,1291
9670,9670,3,33,1859,1701
9671,9671,6,178,1578,1440
9672,9672,6,180,1362,323
9673,9673,6,116,908,156
9674,9674,4,92,1935,1665
9675,9675,6,5,860,702
9676,9676,3,36,1360,107
9677,9677,1,119,714,198
9678,9678,5,121,1896,527
9679,9679,6,92,1603,1353
9680,9680,1,137,614,260
9681,9681,1,141,1609,113
9682,9682,5,129,754,0
9683,9683,4,7,212,0
9684,9684,2,15,169,0
9685,9685,1,3,697,0
9686,9686,1,131,810,553
9687,9687,5,99,1087,314
9688,9688,3,154,1100,59
9689,9689,4,47,1859,497
9690,9690,5,99,1785,1161
9691,9691,6,169,393,0
9692,9692,5,186,217,0
9693,9693,6,120,386,0
9694,9694,3,121,1410,446
9695,9695,3,24,1580,1531
9696,9696,5,155,1346,99
9697,9697,1,178,1826,1657
9698,9698,5,133,1798,461
9699,9699,4,200,1242,823
9700,9700,5,108,805,0
9701,9701,6,32,320,0
9702,9702,1,188,1207,536
9703,9703,5,196,1517,1092
9704,9704,5,169,877,521
9705,9705,1,165,1768,881
9706,9706,1,28,1169,52
9707,9707,5,143,1043,0
9708,9708,3,141,1789,1035
9709,9709,3,25,1846,1800
9710,9710,6,137,1100,597
9711,9711,1,176,1720,1100
9712,9712,4,176,1673,1466
9713,9713,4,128,1414,175
9714,9714,1,126,950,348
9715,9715,5,42,1530,437
9716,9716,3,76,754,18
9717,9717,1,48,1187,853
9718,9718,5,33,1312,0
9719,9719,3,48,513,0
9720,9720,5,54,1292,386
9721,9721,4,195,1841,1207
9722,9722,3,179,1832,646
9723,9723,6,6,278,0
9724,9724,2,45,1098,0
9725,9725,5,151,997,0
9726,9726,4,190,1378,0
9727,9727,3,65,1589,1057
9728,9728,5,117,1996,1178
9729,9729,1,123,1466,595
9730,9730,4,69,1309,1250
9731,9731,6,159,661,0
9732,9732,2,34,675,611
9733,9733,3,43,757,34
9734,9734,1,145,1318,557
9735,9735,5,155,1472,623
9736,9736,5,135,1144,1064
9737,9737,5,198,242,0
9738,9738,2,80,426,0
9739,9739,3,111,129,0
9740,9740,5,113,1970,763
9741,9741,5,156,1515,1407
9742,9742,1,195,279,0
9743,9743,6,171,1904,1397
9744,9744,3,178,559,0
9745,9745,2,58,673,0
9746,9746,4,55,1335,786
9747,9747,4,77,585,0
9748,9748,5,44,485,0
9749,9749,3,20,1522,532
9750,9750,4,33,160,0
9751,9751,4,126,1730,989
9752,9752,1,172,946,0
9753,9753,3,30,1206,0
9754,9754,6,175,266,0
9755,9755,6,114,250,0
9756,9756,6,59,359,217
9757,9757,2,33,100,0
9758,9758,2,188,898,369
9759,9759,1,182,756,0
9760,9760,6,133,1164,129
9761,9761,5,163,1160,716
9762,9762,3,137,973,290
9763,9763,4,91,1580,169
9764,9764,6,154,1217,1111
9765,9765,2,147,467,191
9766,9766,5,166,1181,244
9767,9767,6,119,1931,1803
9768,9768,5,158,898,39
9769,9769,1,116,405,0
9770,9770,1,142,1445,0
9771,9771,2,44,1610,1347
9772,9772,2,82,322,2
9773,9773,6,195,958,870
9774,9774,2,44,851,25
9775,9775,2,134,160,0
9776,9776,1,113,142,0
9777,9777,3,37,854,87
9778,9778,4,187,1290,891
9779,9779,5,199,907,436
9780,9780,2,200,1858,1094
9781,9781,3,26,1376,389
9782,9782,6,51,616,0
9783,9783,3,10,1688,1539
9784,9784,4,68,667,588
9785,9785,1,8,826,587
9786,9786,5,199,462,0
9787,9787,5,5,922,435
9788,9788,1,196,1418,1416
9789,9789,5,131,1215,1054
9790,9790,1,105,1373,250
9791,9791,3,11,951,154
9792,9792,3,9,1462,306
9793,9793,3,15,1173,1086
9794,9794,5,140,476,0
9795,9795,1,85,102,0
9796,9796,4,8,433,0
9797,9797,6,127,472,123
9798,9798,5,153,1089,708
9799,9799,5,144,701,0
9800,9800,2,119,429,426
9801,9801,6,56,150,0
9802,9802,4,10,992,833
9803,9803,4,59,895,481
9804,9804,2,80,1444,1147
9805,9805,3,138,723,228
9806,9806,1,33,1456,473
9807,9807,5,130,919,176
9808,9808,2,151,366,0
9809,9809,2,114,1642,1267
9810,9810,4,160,1081,160
9811,9811,5,61,1057,924
9812,9812,6,77,1938,1340
9813,9813,4,128,512,509
9814,9814,3,9,685,223
9815,9815,3,195,501,0
9816,9816,3,59,1890,1720
9817,9817,3,3,1577,792
9818,9818,6,177,184,0
9819,9819,5,175,1718,1582
9820,9820,5,117,1891,729
9821,9821,1,190,759,752
9822,9822,6,93,126,0
9823,9823,1,141,451,339
9824,9824,3,66,1599,471
9825,9825,3,95,1310,0
9826,9826,5,96,414,0
9827,9827,4,82,1023,64
9828,9828,4,119,1744,1421
9829,9829,4,26,954,408
9830,9830,4,58,1860,1856
9831,9831,4,178,1317,862
9832,9832,6,33,1310,117
9833,9833,6,95,401,0
9834,9834,1,189,620,0
9835,9835,3,60,1049,0
9836,9836,6,188,1520,1089
9837,9837,4,127,785,0
9838,9838,5,11,1362,724
9839,9839,2,135,1062,405
9840,9840,1,156,1951,1412
9841,9841,1,170,515,378
9842,9842,5,10,1493,458
9843,9843,3,173,1601,339
9844,9844,2,125,1022,840
9845,9845,1,39,1889,1610
9846,9846,1,161,1269,312
9847,9847,5,31,1047,8
9848,9848,6,91,613,0
9849,9849,1,184,379,0
9850,9850,3,112,867,0
9851,9851,6,38,1099,1094
9852,9852,5,59,1338,316
9853,9853,1,138,410,9
9854,9854,5,32,722,0
9855,9855,2,35,964,887
9856,9856,4,154,544,0
9857,9857,4,105,1633,214
9858,9858,4,157,1115,275
9859,9859,3,59,1963,1505
9860,9860,2,49,856,0
9861,9861,1,135,1050,75
9862,9862,1,191,1204,204
9863,9863,3,102,504,504
9864,9864,4,148,1797,1759
9865,9865,1,98,1451,0
9866,9866,5,35,1020,954
9867,9867,1,195,357,0
9868,9868,6,126,1695,1099
9869,9869,2,116,1942,1409
9870,9870,3,25,1396,406
9871,9871,3,127,642,98
9872,9872,3,15,412,0
9873,9873,5,6,1729,884
9874,9874,3,27,1944,1292
9875,9875,6,61,532,0
9876,9876,1,87,628,593
9877,9877,5,83,914,0
9878,9878,6,93,174,0
9879,9879,3,175,543,0
9880,9880,5,178,1999,1634
9881,9881,2,90,1711,1210
9882,9882,3,198,1920,1741
9883,9883,1,40,1769,1291
9884,9884,1,83,705,672
9885,9885,4,75,866,230
9886,9886,6,83,1045,118
9887,9887,6,94,374,0
9888,9888,6,117,1206,448
9889,9889,3,2,1811,520
9890,9890,1,47,1367,222
9891,9891,5,155,282,0
9892,9892,2,21,550,0
9893,9893,4,136,1797,1536
9894,9894,5,105,1347,679
9895,9895,6,192,163,0
9896,9896,6,37,793,220
9897,9897,3,122,1328,749
9898,9898,3,197,111,0
9899,9899,5,11,344,0
9900,9900,5,75,1234,635
9901,9901,3,141,1300,942
9902,9902,3,66,1779,658
9903,9903,1,141,751,384
9904,9904,2,87,1511,481
9905,9905,6,8,1453,286
9906,9906,6,86,109,0
9907,9907,1,149,827,0
9908,9908,6,41,1011,678
9909,9909,3,73,1088,263
9910,9910,4,114,1601,217
9911,9911,2,173,1414,453
9912,9912,1,155,1054,0
9913,9913,2,157,409,0
9914,9914,1,145,1652,463
9915,9915,4,15,614,300
9916,9916,2,142,561,76
9917,9917,6,65,443,206
9918,9918,4,24,647,333
9919,9919,6,175,1407,0
9920,9920,4,68,757,0
9921,9921,1,156,1822,1150
9922,9922,3,110,1458,400
9923,9923,6,24,237,0
9924,9924,3,150,520,190
9925,9925,2,156,1407,965
9926,9926,1,118,1746,784
9927,9927,4,66,1356,1273
9928,9928,6,45,1594,758
9929,9929,2,80,370,0
9930,9930,5,120,352,0
9931,9931,6,54,1322,1253
9932,9932,4,200,1485,1252
9933,9933,1,69,212,0
9934,9934,3,156,1244,950
9935,9935,3,129,1509,10
9936,9936,2,55,1351,375
9937,9937,2,71,321,167
9938,9938,6,188,512,0
9939,9939,2,129,688,582
9940,9940,1,25,724,0
9941,9941,5,2,905,803
9942,9942,2,89,1879,878
9943,9943,5,108,990,112
9944,9944,6,53,669,335
9945,9945,5,73,1031,305
9946,9946,3,19,774,292
9947,9947,5,195,1829,954
9948,9948,3,138,374,0
9949,9949,2,26,1646,338
9950,9950,3,75,1349,442
9951,9951,5,174,607,0
9952,9952,2,8,1141,589
9953,9953,2,194,1542,422
9954,9954,2,88,1904,1412
9955,9955,3,71,746,456
9956,9956,4,65,1433,1087
9957,9957,2,177,1552,1514
9958,9958,5,70,464,0
9959,9959,5,11,974,715
9960,9960,3,117,1799,1099
9961,9961,2,4,1302,1082
9962,9962,6,22,1480,577
9963,9963,3,147,1428,1263
9964,9964,3,187,1487,750
9965,9965,5,75,1651,1308
9966,9966,6,142,1967,1184
9967,9967,3,18,928,0
9968,9968,6,119,1718,461
9969,9969,6,68,663,0
9970,9970,3,142,128,0
9971,9971,6,16,1428,686
9972,9972,3,121,682,309
9973,9973,4,146,1202,0
9974,9974,5,154,1355,672
9975,9975,3,91,1242,967
9976,9976,6,186,1894,1786
9977,9977,1,152,1567,1565
9978,9978,6,12,1848,1552
9979,9979,6,149,1413,245
9980,9980,1,168,1261,1136
9981,9981,6,73,1479,429
9982,9982,4,25,930,0
9983,9983,2,137,196,0
9984,9984,3,182,1032,0
9985,9985,4,199,517,249
9986,9986,3,166,1831,1197
9987,9987,3,61,1174,608
9988,9988,3,101,371,0
9989,9989,2,70,1747,782
9990,9990,4,140,483,243
9991,9991,6,74,1928,1833
9992,9992,2,90,519,0
9993,9993,6,84,1068,647
9994,9994,6,30,1858,1193
9995,9995,1,168,789,90
9996,9996,3,195,1480,798
9997,9997,3,46,246,0
9998,9998,3,43,849,701
9999,9999,5,79,763,682
10000,10000,5,157,119,0
10001,10001,1,189,1851,1628
10002,10002,4,172,1803,1447
10003,10003,2,73,723,0
10004,10004,4,6,1302,461
10005,10005,6,21,1616,758
10006,10006,6,16,333,0
10007,10007,1,105,760,550
10008,10008,2,88,1986,1733
10009,10009,3,81,1865,1645
10010,10010,4,22,230,0
10011,10011,3,23,1280,566
10012,10012,1,101,1917,1259
10013,10013,1,174,1750,437
10014,10014,2,108,1790,1552
10015,10015,6,69,1342,0
10016,10016,3,170,867,0
10017,10017,2,62,243,0
10018,10018,5,100,1928,825
10019,10019,3,43,664,602
10020,10020,6,106,396,0
10021,10021,2,72,1891,718
10022,10022,4,88,1374,156
10023,10023,5,108,1257,768
10024,10024,6,100,1253,856
10025,10025,2,47,750,405
10026,10026,6,168,1855,1775
10027,10027,1,4,685,322
10028,10028,3,92,232,0
10029,10029,4,154,1415,136
10030,10030,1,84,245,233
10031,10031,1,174,307,0
10032,10032,5,20,199,0
10033,10033,2,113,278,0
10034,10034,6,151,458,0
10035,10035,5,139,347,0
10036,10036,2,46,194,0
10037,10037,5,191,813,281
10038,10038,4,26,1228,415
10039,10039,5,172,1045,696
10040,10040,2,45,774,531
10041,10041,3,52,1244,501
10042,10042,6,145,239,0
10043,10043,4,116,516,0
10044,10044,6,26,857,694
10045,10045,4,27,696,0
10046,10046,3,32,299,0
10047,10047,6,191,669,0
10048,10048,5,59,790,705
10049,10049,4,105,1663,257
10050,10050,6,82,791,0
10051,10051,1,165,252,0
10052,10052,3,4,1625,180
10053,10053,1,85,1849,1499
10054,10054,2,145,1183,0
10055,10055,6,91,1380,517
10056,10056,6,51,852,0
10057,10057,1,73,1111,886
10058,10058,2,9,1947,663
10059,10059,1,54,444,0
10060,10060,3,45,836,468
10061,10061,5,161,1624,645
10062,10062,4,135,386,0
10063,10063,1,45,835,0
10064,10064,1,9,1240,213
10065,10065,2,22,795,398
10066,10066,2,78,1885,1215
10067,10067,5,155,590,129
10068,10068,3,168,1589,524
10069,10069,5,2,1590,809
10070,10070,6,33,990,384
10071,10071,6,21,1714,1315
10072,10072,3,98,913,0
10073,10073,1,170,536,417
10074,10074,5,184,158,0
10075,10075,5,143,301,0
10076,10076,6,187,1958,1683
10077,10077,4,96,1041,0
10078,10078,6,175,1023,506
10079,10079,2,127,766,0
10080,10080,2,143,378,0
10081,10081,4,76,1293,875
10082,10082,4,94,1041,545
10083,10083,1,5,867,682
10084,10084,2,143,1392,899
10085,10085,1,139,224,0
10086,10086,4,32,1841,478
10087,10087,1,44,569,0
10088,10088,4,18,1124,847
10089,10089,3,138,798,0
10090,10090,4,23,1001,0
10091,10091,2,126,1777,747
10092,10092,6,11,762,0
10093,10093,3,68,717,689
10094,10094,2,164,1678,834
10095,10095,1,91,1249,1169
10096,10096,4,15,1612,718
10097,10097,1,96,590,0
10098,10098,6,61,1753,790
10099,10099,1,111,1515,468
10100,10100,2,13,1906,1757
10101,10101,5,64,1298,1073
10102,10102,1,135,329,0
10103,10103,2,26,1992,1738
10104,10104,4,172,494,0
10105,10105,3,67,942,296
10106,10106,2,102,1175,0
10107,10107,5,140,1114,376
10108,10108,3,115,150,0
10109,10109,6,117,1869,1394
10110,10110,2,112,600,0
10111,10111,4,117,132,0
10112,10112,3,113,303,126
10113,10113,4,89,1706,278
10114,10114,1,110,976,0
10115,10115,5,67,1473,497
10116,10116,2,120,1591,137
10117,10117,4,148,995,0
10118,10118,4,121,171,0
10119,10119,5,22,860,0
10120,10120,4,40,760,0
10121,10121,6,7,219,0
10122,10122,4,136,528,0
10123,10123,4,11,815,254
10124,10124,3,155,1018,0
10125,10125,2,80,1669,1224
10126,10126,2,64,666,0
10127,10127,2,152,156,73
10128,10128,4,109,1236,1076
10129,10129,3,176,430,0
10130,10130,4,16,327,0
10131,10131,5,181,132,0
10132,10132,4,73,1966,891
10133,10133,2,118,689,0
10134,10134,5,13,1487,1330
10135,10135,5,191,666,403
10136,10136,4,21,1384,148
10137,10137,5,164,1541,1215
10138,10138,3,67,1038,802
10139,10139,2,71,381,0
10140,10140,6,139,1128,111
10141,10141,6,89,1026,363
10142,10142,6,103,1286,1258
10143,10143,3,77,871,671
10144,10144,2,153,892,694
10145,10145,4,159,1760,885
10146,10146,2,188,1004,419
10147,10147,6,116,304,0
10148,10148,3,150,1949,1693
10149,10149,2,70,1861,1024
10150,10150,4,38,985,184
10151,10151,6,40,1844,444
10152,10152,4,64,1751,1399
